acrobatic gymnastics,aerobic gymnastics,aikido,archery,artistic gymnastics,badminton,baseball,basketball,beach polo,biathlon,bmx,bobsledding,bodybuilding,bouldering,boxing,brazilian jiu-jitsu (bjj),calisthenics,canoe polo,canoeing,capoeira,climbing,cricket,cross-country skiing,crossfit,curling,cycling,decathlon,discus throw,dressage,equestrian,eventing,fencing,figure skating,fishing,football,freestyle skiing,freestyle wrestling,functional training,golf,grappling,greco-roman wrestling,gymkhana,gymnastics,hammer throw,heptathlon,high jump,hockey,horse racing,horseback riding,horseball,ice archery,ice baseball,ice basketball,ice biking,ice boating,ice bouldering,ice carving,ice climbing,ice cross downhill,ice dancing,ice diving,ice fishing,ice fishing derby,ice go karting,ice hockey,ice rescue,ice rowing,ice rugby,ice sailing,ice sculpting,ice skating,ice skating race,ice soccer,ice speedway,ice stock sport,ice swimming,ice volleyball,ice wall climbing,ice yachting,javelin throw,judo,jujutsu,karate,kayaking,kendo,kickboxing,kung fu,long jump,luge,marathon,mixed martial arts (mma),mountaineering,muay thai,nordic skiing,parkour,pato,pentathlon,pilates,pole vault,polo,powerlifting,qi gong,rafting,rhythmic gymnastics,rowing,rugby,sailing,sambo,sanda,savate,shooting,short track speed skating,shot put,show jumping,skateboarding,skeleton,ski jumping,skiing,snow golf,snow polo,snow tubing,snowboarding,snowmobiling,snowshoeing,soccer,speed skating,street workout,sumo wrestling,surfing,swimming,synchronized swimming,table tennis,taekwondo,tai chi,tennis,track and field,trampoline gymnastics,triathlon,tumbling,volleyball,water polo,weightlifting,wheelchair archery,wheelchair badminton,wheelchair basketball,wheelchair boating,wheelchair bungee jumping,wheelchair climbing,wheelchair cricket,wheelchair curling,wheelchair cycling,wheelchair dancing,wheelchair discus,wheelchair equestrian,wheelchair fencing,wheelchair fishing,wheelchair football,wheelchair handball,wheelchair hunting,wheelchair ice hockey,wheelchair javelin,wheelchair marathon,wheelchair parachuting,wheelchair racing,wheelchair rowing,wheelchair rugby,wheelchair rugby league,wheelchair shot put,wheelchair skating,wheelchair skiing,wheelchair skydiving,wheelchair sledding,wheelchair snowboarding,wheelchair softball,wheelchair surfing,wheelchair table tennis,wheelchair tennis,wheelchair track racing,wheelchair volleyball,wheelchair water skiing,wheelchair weightlifting,wrestling,yoga
0.0677908,0.06646313,0.030777063,0.033484463,0.061461933,0.047295693,0.020560173,-0.019869491,0.05401978,0.05919644,0.06839204,0.034445267,0.053737603,0.0515864,0.043747343,0.062065702,-0.005078823,0.052477527,0.06649681,0.06638446,0.058119867,-0.0055594277,0.06596,0.06456511,0.05330845,0.06331061,-0.015369374,0.06191882,-0.05841684,0.025039097,-0.0073557943,-0.017771186,-0.017739112,0.04756734,-0.023133041,0.04546171,-0.026906934,-0.018536214,0.022482507,-0.010110981,-0.016122757,-0.051281534,0.06580673,0.057992753,-0.077664636,0.04807748,-0.015571359,-0.026305297,0.062067363,-0.082323514,0.06401326,0.060402993,0.039178696,0.075526096,0.046422966,0.076779395,0.05543471,0.07273722,0.07651232,0.07997768,0.06741835,0.07489547,0.06624389,0.03638904,0.006933891,-0.03025011,0.07128217,0.066507444,0.046857014,-0.012400767,0.04283223,0.06205504,0.057631027,-0.0013875081,0.07820666,0.071916044,0.048411477,0.07334938,0.055162925,0.07356653,0.039579336,0.026824145,0.014818512,0.058746416,-0.011460794,0.041644048,-0.017383965,-0.0037465973,0.03198129,-0.030617714,0.059904635,0.057047132,0.052813828,0.06383635,0.07205393,0.051054586,-0.012282088,-0.036496963,0.061073452,-0.035168543,0.028644403,-0.046717353,0.045510307,0.06530927,0.04138343,0.054241158,-0.017264817,0.041613497,0.032541957,0.02859236,0.009592945,-0.022952717,-0.008225005,0.020358235,0.056558162,0.038748868,0.06330783,0.065138936,0.016749969,-0.0009646948,0.055547137,0.050135557,0.048804864,0.020587174,0.0357526,-0.0017573852,0.059050225,0.06827906,0.05522191,0.039491646,0.06206223,-0.016022457,-0.021762475,-0.02558075,-0.0012338981,-0.094111525,0.070309915,-0.00469487,0.05542944,-0.018935397,-0.014152383,0.044328105,0.06452716,0.05205284,0.004457609,0.008401303,0.070745595,0.058059875,0.047292206,0.0683915,0.06998532,0.07265361,0.03884661,0.049209666,0.032646295,0.06007689,-0.006495067,0.047460873,0.00031631291,0.03361426,0.06632529,0.020522676,0.056598116,0.016696483,0.058305554,0.069193825,0.0745245,0.062086068,0.05266729,0.061155383,0.06269943,0.07243901,0.06793973,0.034684572,0.05726832,0.009808519,0.034423646,0.023672624,0.035372846,0.055969495,0.054870505,-0.044341605,0.062559776
0.019154787,0.03375535,-0.010352686,0.03299908,0.019664781,0.07203029,0.056160975,0.023031985,0.010942381,0.041636776,0.01774687,0.023587147,0.057276797,-0.020147622,0.013397834,-0.03732996,0.0040902705,0.04207418,0.07412376,-0.036216702,-0.039689377,0.028354043,0.013276871,0.03580575,0.07221047,0.06306085,0.00652233,0.029859176,0.057805084,0.06677909,0.025933387,0.036315955,0.06562957,0.07432,0.056599528,0.027081978,0.0053533013,-0.022893377,0.07096033,-0.0076428223,0.055102028,-0.010184455,0.027489457,0.06977004,0.06771223,-0.039654847,0.059463073,0.05188439,0.035674285,0.05764836,0.0376945,0.049198847,0.031535883,0.032240793,0.07833296,-0.029228173,0.061452404,-0.031891305,-0.037986115,0.060135808,0.05543075,0.06905902,0.07203485,0.030078283,0.051079355,-0.020992955,0.05005997,0.06492615,0.07636709,0.047614377,0.072475426,0.06926086,0.061797746,0.006172186,-0.021321803,0.0118508935,0.047236804,-0.056096558,0.041613825,0.053430606,-0.011144911,-0.016718566,0.055891532,0.059486747,-0.011017066,0.04544473,0.009842507,-0.004119332,0.05624844,0.03066061,0.036146585,-0.026905939,0.014963271,0.06348422,-0.027489064,0.022291759,0.014547116,0.016111724,-0.03725165,-0.017413314,0.018255288,-0.028140802,-0.017017756,0.030270595,0.058910582,0.06623485,0.083484076,-0.054113094,-0.044913672,-0.05161799,0.015847938,0.07064627,0.02174605,0.013762306,0.06515309,0.07751811,0.022876192,0.057127677,0.07133335,0.03328624,0.052085243,0.056678023,0.07703935,0.07772213,0.0653921,0.06950817,0.01698322,0.014001348,0.07281461,0.019935608,0.028614763,0.056317523,0.017029818,-0.022717465,0.069517486,0.052329205,0.004443331,0.027708227,0.0039496426,0.048275646,-0.037458777,0.058361396,-0.042616498,0.0048212167,-0.0422141,0.033389702,-0.06547948,-0.06575832,-0.026125975,0.03564904,-0.027250672,-0.03502448,-0.056067254,-0.052201983,-0.03283486,0.012264647,-0.0048172143,0.0039476533,0.0125536285,-0.019611329,-0.013418904,-0.047537882,-0.038737092,-0.03822074,-0.022314988,0.0019306616,0.014119924,-0.020223867,0.023933962,-0.01867307,-0.044717554,0.0095562525,-0.030937286,0.001543486,0.0037692839,0.0038338325,-0.022966338,-0.0017691535,-0.031652957,-0.048309404,-0.031118985,0.034360807,-0.033722933
-0.023982933,-0.0313913,0.060533427,-0.015250773,-0.06943206,-0.027297372,0.062227707,0.01701657,0.0062703365,-0.062003482,0.041151185,0.019888261,-0.033919387,-0.030222317,0.019633168,0.00887611,0.0066649797,0.04623544,0.04807457,-0.049307767,-0.007124407,0.074448235,-0.06301728,-0.030494109,-0.003252767,0.010705112,0.048555855,0.07485897,-0.005808571,-0.030611126,-0.04896019,0.0062190653,-0.013905613,-0.019835223,0.042557504,-0.055982046,0.008175496,-0.043049235,-0.030598301,-0.0029013345,0.038998973,-0.03888789,-0.056181956,0.069606885,-0.004289208,-0.05251721,0.029349612,-0.040396348,0.016715603,0.052745644,-0.051263362,0.031083629,0.010097101,0.0019695994,0.02469418,-0.021744974,0.01146098,-0.038310084,-0.00024517832,0.04222241,0.037615635,-0.02485907,0.014780134,-0.024847863,-0.026926747,0.05528945,0.003982091,0.01673026,0.010150672,-0.036290046,0.029246805,-0.02532273,0.04079667,0.00057672116,-0.0720893,0.05980592,0.017242128,-0.061848532,-0.023177624,0.04751216,0.046519976,-0.02948194,0.066408455,0.009475537,0.05663182,-0.030084187,0.047961414,4.1792857e-05,0.0063575204,-0.027000451,-0.067809336,-0.011264131,0.009614235,-0.067307316,-0.030889492,0.0010342522,-0.032479648,0.056631126,0.031852193,-0.0021496709,-0.035082307,0.051768538,0.074335776,-0.018488338,0.012187048,0.05361746,0.034652825,-0.037020437,0.00047214763,-0.051187195,0.019623935,0.047917902,0.01778382,0.04994607,0.005561119,0.07890488,-0.024122672,-0.05869679,-0.05205776,-0.03379842,0.021162674,-0.040213082,-0.020319458,0.013414986,0.037309162,0.07000609,-0.012020567,0.032028046,0.027272338,0.068134554,0.05703106,-0.059466332,0.031793516,0.021448981,-0.036587436,-0.03208512,0.009887071,-0.027154464,0.055123832,0.053442944,-0.020795854,0.020918354,-0.067539595,-0.05944372,-0.053117026,-0.042636316,-0.031100843,-0.07036678,0.014110214,-0.053192627,-0.045766693,-0.047952194,-0.014248377,-0.060127802,-0.06621316,-0.060669336,-0.054142576,-0.06414519,-0.07488381,-0.06492337,-0.048021425,-0.071631245,-0.05548507,-0.06740838,-0.048193216,-0.054064795,-0.05946424,-0.07870864,-0.027115336,-0.07529051,-0.032932032,-0.033622727,-0.07083819,-0.0573494,-0.039960045,-0.06416083,-0.06356637,-0.06928176,-0.039938305,-0.07292831,-0.060156103,0.054266986,0.0057013524
-0.025258766,-0.06320819,0.053473394,0.046515092,0.049320105,-0.0061071245,0.027309423,0.015317083,0.07711848,-0.03884138,-0.07366075,-0.05771006,0.045974497,0.03760783,0.013166207,0.065456204,-0.018465457,0.08252173,0.07994158,-0.018982405,0.0008591293,0.0616909,0.03696533,-0.02186357,0.06771131,-0.06053095,-0.03031261,0.00017211535,0.010741157,-0.02147392,-0.0034526293,0.054714944,0.061314315,0.082550034,0.005433648,0.0067934366,0.034179404,0.032114334,0.021545602,0.056915168,0.026131708,-0.049975336,-0.026739245,-0.055980515,-0.009204462,-0.017815504,0.03952947,-0.0688364,-0.049867846,0.00070385885,0.037643228,0.015639344,0.01225933,-0.07368727,0.05737043,0.010836066,0.05150409,-0.016122473,-0.04174395,-0.07128942,0.014569758,0.07997932,0.05358728,-0.06060852,-0.0021326032,0.04007106,0.021659935,0.0035212492,0.036027055,0.046178583,0.040831722,-0.051438585,-0.043864463,-0.061949704,0.026468124,0.056766313,-0.018299796,-0.026751257,0.04285327,-0.061041567,0.06909215,0.05301775,0.060060658,0.08269253,0.073214106,0.0054254686,0.06870806,0.035979524,-0.07530125,-0.074011154,0.03703325,-0.04410122,-0.04094087,-0.040751487,0.05035797,0.016439687,-0.041576274,0.053092744,-0.013867465,0.081664965,-0.04999066,0.02893936,0.063255556,-0.04370432,0.04865639,0.018434646,0.057808787,-0.028891984,-0.022161676,0.0024743956,0.015947044,-0.054075412,0.034450244,-0.035664048,0.03753938,-0.04440712,0.0008490212,0.014460846,0.002498929,0.07632579,-0.030568143,-0.00030612506,-0.016811896,-0.006028881,-0.017461434,-0.045513097,0.040633284,-0.03719033,0.0398695,0.072530024,0.026477877,-0.026328448,0.033074383,0.056189336,-0.042188272,0.0017272056,-0.02998942,-0.033902753,-0.04467477,-0.011527263,0.08091883,-0.06974184,-0.056407016,-0.06689997,-0.07049739,-0.05338482,-0.04423111,-0.07158669,-0.050890293,-0.047423378,-0.07996108,-0.07917463,-0.06905733,-0.0763092,-0.04675883,0.049809515,-0.07703956,-0.06530614,-0.06165989,-0.06739927,-0.07255754,-0.07664623,-0.04874935,-0.083668835,-0.059065755,-0.0655461,-0.066965275,-0.069194674,-0.058593016,-0.060676046,-0.048087806,-0.07511119,-0.0669603,-0.07190047,-0.05040786,-0.06743296,-0.071900114,-0.085286014,-0.06733721,-0.03466517,-0.07864951,0.045398768,0.066214316
0.057264965,0.06945306,0.06330233,0.06349393,0.053393327,0.06558416,0.034340467,0.048023365,0.02359994,0.0544119,0.052200105,0.049724888,0.0677176,0.0153881125,0.031327054,0.048100032,0.030693682,0.05007384,0.050858043,0.07321984,0.072329246,0.031410865,0.048531562,0.01582076,0.063165165,0.047652017,0.062969334,0.05957641,0.05452094,0.017704379,-0.052240442,0.036702983,0.052702818,0.05306856,0.05112569,0.009034212,0.030232165,0.032157592,0.03169793,0.054234684,0.06348655,0.008945818,0.06095555,0.058090284,-0.00086241454,0.027097156,0.047886495,0.030712774,0.045190386,-0.018018104,0.06273988,-0.0048397086,0.005544351,0.058380026,0.048970547,0.0469073,0.05585732,0.06663489,0.021693094,0.048960093,0.05841915,0.05162003,0.04484023,-0.04334621,0.049042314,0.055547718,0.06480295,0.04692817,0.054326646,0.03061239,0.04282065,0.030236969,0.008821254,0.030314498,-0.017770274,0.041682575,0.0146687105,0.06535671,0.06502103,0.048868854,0.06445845,0.012137818,0.057405915,-0.01056347,0.049134128,0.061379757,0.06070991,0.035862166,0.02881603,-0.019986939,0.022019563,0.058807407,0.05327931,0.04284195,-0.026384251,0.038404815,0.028838946,0.057301752,0.06718756,0.05375226,0.046529382,0.055623095,0.032137245,0.030205477,0.06371784,0.044569813,0.05611492,0.07020963,0.019870423,0.033134613,0.06363034,0.029963493,0.043961912,-0.018321393,0.059935775,0.0628506,0.027279802,0.037415236,-0.0029175947,0.030726926,-0.010357416,0.018839234,0.027288571,0.061482422,0.0314004,0.04399227,0.043041456,0.033841215,0.049770124,0.058609016,0.04309246,-0.003348187,0.056484237,0.068902634,0.0066699884,0.06233508,0.037734173,0.050404456,0.02807077,0.02326962,0.058000114,0.06937652,0.06740732,0.06822886,0.054032184,0.041078974,0.04849537,0.07801005,0.04919673,0.06274335,0.064974815,0.056784056,0.06428555,0.05160414,0.06660276,0.07250778,0.047150742,0.0379851,0.06111686,0.04444761,0.065559395,0.021635087,0.048910733,0.06866864,0.069715895,0.05766254,0.021833079,0.059292305,0.054814182,0.04991722,0.03235548,0.0614457,0.027058756,0.05145374,0.045936845,0.025170276,0.010700886,0.052179605,0.046884928,0.040865995,0.07423472,0.06373477,0.034482434
-0.027336624,0.02028643,-0.034226295,-0.053223312,-0.01783167,-0.06036311,-0.040558185,-0.042426284,0.011437267,-0.029860543,-0.0070908545,0.04342045,0.014544194,-0.06583735,0.009701507,-0.06661982,0.021462308,-0.011052596,0.038037438,-0.04491591,-0.066777445,-0.071424566,0.050430473,-0.031450473,0.06843258,0.05132656,-0.05410584,0.01934693,-0.04556451,0.01869676,-0.05304461,-0.028048337,-0.01896237,0.015014844,-0.05765799,0.040580332,0.0010812053,-0.042760048,0.0038947924,-0.035899937,-0.009525674,0.02449622,-0.014065875,0.027000608,-0.00954724,-0.054490197,-0.05010363,0.046489205,0.07515411,-0.026557337,-0.039566692,-0.04189508,-0.024942288,0.02450372,0.06132534,-0.055404797,0.048155658,-0.04394263,0.044383347,0.023727503,0.03413904,0.014585135,0.023975402,0.054650646,-0.059387214,-0.011707834,-0.01062903,-0.065706536,0.03377634,0.03185309,0.020140339,0.038416747,-0.054197747,0.009707663,-0.024210982,0.036891945,-0.069712006,-0.053067204,0.03500681,0.004313341,-0.038441833,0.018503306,-0.0057801683,0.0026066243,-0.03345884,-0.054317545,-0.03880481,-0.0683987,0.059629574,-0.027827764,-0.073967725,0.05547353,-0.07486771,-0.0021790564,0.038401764,-0.04936566,-0.046559114,0.06856713,-0.047096364,-0.020131461,0.0048147584,0.024524886,0.022529295,-0.036822896,0.019714631,-0.06737938,0.043216623,-0.033663288,-0.024005601,-0.034971137,0.05115753,0.028029734,-0.015187407,0.0214579,0.007068296,0.07938457,0.035381373,0.07045508,0.035366576,0.03124257,0.026199922,0.026321087,0.01756162,0.026546726,-0.06258675,0.0508113,-0.034927294,-0.012076427,0.06994075,0.060020972,0.06241993,0.031878397,-0.040543925,0.02168276,-0.033744432,-0.075452104,0.01683727,0.0257511,0.034579854,-0.06733305,-0.07132098,0.024090001,0.0027128225,-0.013425998,0.03671141,0.06203219,-0.007598453,-0.012890958,-0.028820895,0.07148835,0.06781648,0.06113728,0.06004852,0.063027,0.036636446,0.044876955,0.016541447,0.03978963,0.01815099,-0.026198262,0.04818769,0.037698455,0.048890106,0.07127384,0.05405782,-0.025605615,-0.04604389,0.03238038,0.06542958,0.070106775,0.028448474,0.05325636,0.04833884,0.01599275,0.07528074,0.04022683,0.03425503,0.055806898,-0.009816099,0.069958605,0.04090656,-0.0069794445,0.039430745
0.05607373,0.06552854,0.046838704,0.07374636,0.06458755,0.07436243,0.06284164,0.057086233,0.03375423,0.077029325,0.0043065674,0.07150819,0.023894522,0.058170363,0.061362498,0.050878745,0.02874218,0.06470172,0.0047601727,0.041457802,0.028575255,0.076674044,0.039470162,0.06256057,0.045606215,-3.8794533e-05,0.065872945,0.049978077,0.024537265,0.07732558,0.07184924,0.06773525,0.06867019,-0.02176159,0.0689436,0.067180134,0.07132782,0.005665474,0.06369197,0.044527076,0.07112982,0.03391228,0.046124827,0.071834736,-0.03939305,0.056954104,0.06682705,0.052120868,0.0733906,-0.0652046,0.07562097,0.0684961,0.032210134,0.053870138,0.060048703,0.063402645,0.061725818,0.06316188,0.04424998,0.06169862,0.07375585,0.03821737,0.066394694,0.078187585,0.07226096,0.05135763,0.055340942,0.04351342,0.070543714,0.06777739,0.07214814,0.06893147,0.07048119,0.0520608,0.054780725,0.07863759,0.059598226,0.031735767,0.07095487,0.07176432,0.07104085,0.024814723,0.03533116,0.034876943,0.056238074,0.048742466,-0.0060311276,0.068111315,0.08128361,0.045933183,0.04509702,-0.009932584,0.069033176,0.0278774,0.029990956,0.0727615,0.043834664,-0.044648133,0.031233603,0.05302748,0.060302876,-0.04673049,0.054108378,0.047667943,0.0226162,0.038588688,0.049870007,0.046644934,-0.014341456,0.033528835,0.057059344,0.03907988,0.04896592,0.053754732,0.06660314,0.065814435,0.056283932,0.03601421,0.061696395,0.022213338,0.05586109,0.017170709,0.070954844,0.047747657,0.07366848,0.05468541,-0.040986408,0.057323035,0.06078142,0.07929573,0.07535753,0.07144899,0.057852928,-0.01610125,0.07722401,-0.0024649329,0.05665992,0.010808661,0.040937092,0.06594946,0.07423675,0.053218007,0.07097464,0.05345638,0.01858909,0.051025312,0.019097121,0.023130774,0.065813325,0.02870366,-0.011624296,0.020366238,0.030973615,0.05579072,0.062138744,-0.010377541,0.038433727,0.060895324,0.021011405,0.03287728,0.06318366,0.014952376,0.0037538693,0.029815398,0.009059158,0.0056498605,-0.031363875,0.042987384,0.028086096,0.051741246,0.012871006,0.049320694,-0.0034448088,0.054109648,0.030577457,0.06074749,0.07204773,0.010579011,0.03762815,0.056741506,0.037203774,0.065710776,-0.03673744
0.050335657,0.02614046,-0.026286094,-0.0023239523,0.06302004,-0.014303266,0.06965657,0.069301315,0.059370514,-0.027126689,0.062108546,0.013810489,0.050870527,0.060544983,0.037255213,-0.058443625,0.053651106,0.047595453,-0.022715898,-0.011200426,0.055756006,0.030795617,0.039134026,0.023804177,0.06278266,0.047559578,0.00018674522,0.06234382,0.076889366,0.07658183,0.065447286,0.034555964,0.06382398,0.060235027,0.06594508,0.05862139,0.070748396,0.06568542,0.03418645,0.06541742,0.082875654,0.07975732,0.045996953,0.07238968,0.01617699,0.06608233,0.060400013,0.07621753,0.070456356,0.049324077,0.035964727,0.061189283,0.051843602,0.04229627,0.07092145,-0.0022563837,0.046672426,0.049855754,0.0512126,0.03647109,0.06346971,0.046749134,0.028751098,0.051203378,0.047213085,0.066816,0.040439166,0.029927315,0.058474015,0.042623818,0.06308788,0.06152434,0.048096016,0.028573968,0.08041596,0.05652632,0.023561629,0.046372388,0.05554455,0.04000115,-0.016117675,-0.010356722,-0.0042238664,0.03506672,-0.008594494,0.030764583,-0.042988762,0.078790985,0.04844464,0.056191117,0.016784823,0.056457717,0.019342197,0.035603695,0.046494294,-0.048586357,0.047925584,0.02080551,0.032940585,0.048633277,0.010652602,0.044400014,0.055457354,0.057615627,0.039769094,0.047866013,0.06674286,-0.022903476,-0.0031768729,-0.030316928,0.07873314,0.06521313,0.08392419,0.08738441,0.03825526,-0.00084287097,0.07758831,0.056179874,0.04411141,0.051440716,0.061978206,0.051643018,0.05973794,0.08232124,0.05927892,0.06256896,0.07325532,0.059176125,0.072523944,0.054750886,0.063206084,0.038627613,0.0026797901,-0.03102931,0.01996871,0.019295854,0.06077411,0.024777794,0.06910614,0.008237067,0.03526769,-0.0018236348,0.021801647,0.0029066026,0.045010746,0.05895801,0.07019953,0.05291296,0.045117434,0.06257196,0.045712642,0.060621876,0.031752724,0.056653947,0.038203705,0.043266635,0.06072328,0.056020055,0.06274205,0.036211874,0.02360107,0.059972104,0.040091693,0.06398419,0.039414413,0.04492497,0.0316938,0.057940498,0.046391774,0.046441488,0.06618442,0.011360327,0.052366838,0.028027453,0.05863794,-0.003491138,0.018525682,0.07483291,0.02194625,0.049000222,0.008212475,0.0738278,0.02879602
-0.051080517,-0.062320154,-0.045400243,-0.06210235,-0.053478904,-0.055610806,-0.044359732,-0.06244015,-0.04854191,-0.0766152,-0.01486555,-0.043952443,-0.05374671,-0.014394997,-0.06562037,-0.016908469,-0.069096036,-0.057284642,-0.06763539,-0.05818128,-0.054135427,-0.019218385,-0.04583333,0.029881194,-0.06687715,-0.070211045,-0.056410294,-0.03681014,-0.060614347,-0.06789837,-0.06895281,-0.061223183,-0.070805825,-0.05621878,-0.038257554,-0.05780783,-0.04137293,-0.052808117,-0.06842051,-0.06273603,-0.07255167,-0.08069562,-0.056647666,-0.041926954,-0.07476765,-0.033522718,-0.042012066,-0.06487503,-0.05979604,-0.0088462755,-0.060069494,-0.034931064,-0.04849586,-0.05271712,-0.045115992,0.00095816946,-0.060226683,-0.031037793,-0.06955628,-0.052012052,-0.052802525,-0.05879013,-0.030142622,-0.041656744,-0.056699432,-0.037703242,-0.03758103,-0.043195702,-0.033391397,-0.06439739,-0.06723153,-0.069096014,-0.056419402,-0.0065267286,-0.035616823,-0.0613845,-0.055553567,-0.049749717,-0.031150617,-0.057698842,-0.04771721,-0.060370088,-0.051997367,-0.0694307,0.04407374,-0.040849525,-0.0257648,-0.05548422,-0.03967519,0.020368097,-0.030706165,-0.052546944,-0.044085857,-0.050714333,-0.00040058375,-0.0455642,-0.07709968,-0.042053457,-0.06317692,-0.05219356,-0.062175807,0.019671407,-0.06577691,-0.06116971,-0.05582785,-0.054372072,-0.04839655,-0.062015314,-0.074869625,-0.011487176,-0.06840215,-0.06768224,0.049569145,-0.029173419,-0.06651602,-0.051384725,-0.038468376,-0.072837405,-0.062556274,-0.055796318,-0.04894897,-0.06557878,-0.044623666,-0.057793815,-0.06450144,-0.06696799,-0.048896424,-0.05713247,-0.057308294,-0.070257105,-0.059269782,-0.038998205,-0.0521582,0.020143421,-0.050918818,-0.067220025,-0.037578136,-0.02552818,-0.04848433,-0.06031593,-0.05264482,-0.06446496,-0.05756092,-0.04907875,-0.060019657,-0.043009166,-0.042002525,-0.046923436,-0.011303104,-0.059815776,-0.050840177,-0.0641426,-0.037671775,-0.03788102,-0.043406498,-0.04704271,-0.046320815,-0.005747449,-0.05389699,-0.042820618,-0.031894285,-0.0057754912,-0.04249303,-0.065656945,-0.04525675,-0.03452313,0.01771479,-0.023072988,-0.05091032,-0.05494983,-0.061701667,-0.05424072,-0.050957005,-0.05220221,-0.032678194,-0.036728736,-0.04036909,-0.06582453,-0.042810954,-0.028126255,-0.053207416,-0.06331625,-0.06294628
-0.065967955,-0.06388941,0.048597146,0.0015327047,-0.05341148,0.0066351797,0.036290813,0.041151818,-0.009997071,-0.01892184,0.015188339,-0.023742212,0.0047379876,-0.0004238551,0.0313954,-0.038805515,0.030463388,0.022508064,0.032482017,0.06773371,0.020875389,-0.02373513,-0.024230374,0.0010690824,-0.037177317,0.025574148,0.057128772,0.00061756244,0.022403432,0.042652044,0.040899098,-0.06284943,0.01092532,-0.045504946,0.01453182,-0.003047386,-0.0055690566,0.062689476,0.068021625,-0.03983946,-0.034439653,0.044635303,-0.06367101,-0.057752375,0.002763477,0.015386414,-0.05148613,0.046245005,0.030632896,-0.057605796,0.0124942,0.04623412,0.030277032,0.029049365,0.033849616,-0.0022614454,-0.05543789,0.030331256,0.05529275,0.020857412,-0.028607558,-0.048946608,0.04311726,0.068938024,0.008296014,0.08146209,0.04071444,0.018770741,-0.011152616,0.018624252,0.048321247,0.0587912,0.03729388,0.011723956,0.054970592,0.02500741,0.012740693,0.014021046,0.03258959,-0.04412147,-0.0065250904,-0.027641155,-0.049391467,0.04967029,-0.07751558,-0.013297092,-0.007550159,-0.035912305,0.010130995,-0.0019070852,0.016099742,0.018519731,-0.00054715166,-0.030126622,0.024520226,0.04278944,0.01777663,-0.045431696,-0.064908214,0.011098544,0.036395453,-0.049076963,0.06268296,-0.070542276,0.039815713,-4.344147e-05,-0.007775256,-0.03507988,0.011566651,0.01122071,0.029103553,0.008895627,0.062904276,0.0023339114,0.05413268,0.008450508,-0.04538859,-0.033350874,0.05332627,-0.029466651,-0.0254724,-0.033709634,-0.009782703,0.0037355681,0.017007321,0.0110586295,0.023175947,0.015243231,-0.017813347,0.0067525334,0.019263659,-0.0013620952,-0.012734204,0.055373136,-0.004773871,0.016176533,-0.060745314,0.05037665,-0.054887723,0.009940503,0.039586585,0.034905255,0.06937119,0.068808526,0.07556705,0.07461473,0.067331836,0.077266864,0.0717712,0.071971916,0.07469653,0.07182113,0.07572215,0.07700068,0.053496268,0.057560455,0.07566823,0.07299246,0.08151914,0.071893334,0.05474478,0.07257025,0.07400773,0.08114608,0.07681144,0.07355238,0.07229553,0.08340293,0.075209126,0.06610687,0.06359328,0.07774648,0.059337385,0.06606501,0.07243314,0.07162799,0.06615923,0.08057896,0.071148545,0.075171046,0.075450934,-0.013271696,-0.018045511
