air conditioner,air purifier,blender,bread maker,clothes dryer,clothes ironing system,clothes rack,coffee maker,cooktop,countertop grill,countertop oven,deep fryer,dehumidifier,dishwasher,egg cooker,electric can opener,electric grill,electric kettle,electric skillet,fabric shaver,food dehydrator,food processor,food steamer,food warmer,freezer,garbage disposal,garment bag,garment steamer,hand blender,hand mixer,heater,hot water dispenser,humidifier,ice cream maker,ice maker,instant pot,iron,juicer,microwave,mixer,oven,popcorn maker,pressure cooker,range,refrigerator,rice cooker,sandwich maker,shoe basket,shoe bench,shoe bench with storage,shoe brush,shoe cabinet,shoe cleaning kit,shoe cover,shoe cubby,shoe drawer,shoe dryer,shoe hanger,shoe holder,shoe hook,shoe hook rack,shoe horn,shoe mat,shoe organizer,shoe polisher,shoe rack,shoe rack bench,shoe rack bench with storage,shoe rack with cover,shoe shelf,shoe shine box,shoe storage box,shoe stretcher,shoe tower,shoe tray,shoe tray for basement,shoe tray for bedroom,shoe tray for closet,shoe tray for entryway,shoe tray for foyer,shoe tray for garage,shoe tray for hallway,shoe tray for laundry room,shoe tray for mudroom,shoe tray for porch,shoe tree,slow cooker,sous vide machine,stand mixer,stove,toaster,toaster oven,trash compactor,vacuum cleaner,waffle maker,washing machine,water dispenser,water filter,wine cooler,yogurt maker
0.039077114,-0.042966563,0.00209004,-0.06879073,-0.03744637,-0.054406654,-0.038892996,-0.028185735,0.002060435,0.035972387,-0.043460477,-0.07098663,-0.07478483,0.011209004,-0.08160045,0.021237554,0.07151734,0.035922524,0.03293913,-0.06994498,-0.08508375,-0.08175247,-0.08000799,-0.030329578,-0.04711638,-0.03721734,-0.08789094,-0.08082087,-0.024050279,-0.04686142,-0.009305856,-0.07548238,-0.07264704,-0.065685466,0.01616434,-0.0733403,-0.059946723,-0.06338997,-0.045567334,0.0054161428,-0.041413937,-0.07362332,-0.029500369,0.060518816,0.03375828,-0.07300858,-0.040182654,-0.07519899,-0.026065947,-0.07701817,-0.08028795,-0.07101811,-0.079994194,-0.05939563,-0.046523713,-0.07655855,-0.06929895,-0.060263038,-0.07765639,-0.0512824,-0.07066555,-0.05914834,-0.084515944,-0.058442794,-0.08057573,-0.0690067,-0.057630856,-0.07710867,-0.07309834,-0.0829227,-0.084224366,-0.08001324,-0.06777152,0.028495064,-0.0719665,-0.07199115,-0.07291903,-0.07280231,-0.07536421,-0.07019042,-0.07277014,-0.05846634,-0.05969492,-0.08245807,-0.07705978,-0.043261684,-0.0702042,-0.010413003,0.01708409,-0.04384307,-0.01797459,-0.06782813,-0.01637967,0.014208833,-0.05651997,0.03703784,-0.05558131,-0.043279365,-0.03702823,-0.08153973
-0.07755748,0.06498112,-0.032781944,-0.055918813,-0.004407489,-0.048104603,0.00037527533,0.015614624,0.04069512,-0.025842555,-0.055341497,-0.04243817,-0.020703137,0.07392055,-0.006941862,-0.015837368,-0.026112698,-0.03371332,-0.031415805,-0.03196429,-0.04620943,-0.060740866,-0.0048571466,-0.08281019,-0.076287046,0.032051392,0.04767206,-0.038547244,-0.008583126,0.034772556,-0.080598384,-0.06939741,-0.0106042465,-0.047828924,-0.051783867,-0.03138545,-0.06559296,-0.011341875,-0.012324692,0.040417377,-0.060111877,-0.0008294186,-0.07132882,0.06491886,-0.061274637,-0.0038066297,-0.06994944,-0.0037963702,0.011306278,-0.056632277,0.05041189,-0.057700913,0.07604573,0.024472196,-0.04116815,-0.006241877,0.0026834896,-0.039199427,-0.030576685,-0.0042594043,-0.038077794,-0.036138687,0.02672161,-0.013585555,0.042315967,-0.055001393,-0.05117331,-0.07133519,-0.037676316,-0.05005378,0.070042014,-0.0021048302,-0.024637477,-0.03452804,-0.021756733,-0.0019198692,-0.0216661,-0.055686276,0.0053956276,0.00075563893,-0.017511804,-0.01669764,-0.000585761,-0.01229011,0.05587721,-0.021373797,-0.0018412246,0.0054637003,0.050773952,0.013401665,-0.042766314,-0.07482181,0.056105584,0.061522458,0.0011396796,0.059783455,-0.0056810086,0.03991562,-0.05351553,-0.07278219
-0.042631093,-0.04697887,-0.0447591,-0.041256554,-0.024504516,0.009833165,0.02796505,-0.051469967,-0.0180344,0.027518516,0.0042952155,-0.05381214,-0.06079244,-0.07363576,0.012465402,0.015041209,-0.011004967,-0.051599916,0.014760396,0.011558626,-0.027947437,0.009444025,0.03483985,-0.036319047,-0.022406606,0.023430875,0.01390023,0.035384025,-0.03926936,-0.032295547,-0.067943685,-0.058644146,-0.052944805,-0.02128416,-0.0414616,-0.037011337,-0.0693689,-0.0077408617,-0.06044134,-0.054565534,-0.0639961,-0.018361835,-0.021476522,-0.07547806,-0.05594661,-0.042885486,0.026769776,0.018558828,-0.03073105,0.024534518,0.0020265204,0.02585065,0.035911318,0.027384337,-0.026861215,0.006699831,-0.033459324,0.01884817,-0.022386113,0.044555057,0.043655355,0.017409485,0.009850138,-0.0020236315,0.013774804,-0.020742638,-0.039933473,-0.012478626,0.063150086,0.014365951,0.038538694,-0.000711387,0.010801547,-0.01849822,0.017800394,0.035010215,0.025504204,0.037477683,0.05988322,0.049665183,0.02250415,0.044154692,0.016125549,0.053373944,0.059895836,-0.002305786,-0.035031933,0.021558274,-0.0016506922,-0.064547114,-0.040505167,-0.049736228,0.05114785,-0.01617124,-0.015750121,-0.037822463,-0.04663111,-0.044420365,-0.018651353,0.00952926
0.007334221,0.042357866,-0.008345401,-0.034210633,-0.063778065,-0.019984286,-0.04390484,0.016196799,0.020642193,-0.010084628,-0.022692045,0.01834075,-0.013397156,-0.024501976,0.030855801,0.034124788,0.034551598,0.025174484,-0.01635536,0.017406499,-0.02613287,-0.009962909,0.029352726,-0.04644112,-0.04317247,0.0024565717,0.0003419519,0.031294674,0.0004129342,0.03112891,8.063536e-05,0.0024509982,0.05305034,0.02546857,-0.03716783,-0.031104596,0.015411947,-0.03419652,-0.040576186,0.02424555,-0.007722479,-0.023084922,0.0057606422,0.025184518,-0.028132536,0.039369352,-0.010410455,-0.0048439866,-0.004385061,-0.025373021,0.04675073,-0.006676076,0.0022476078,0.01380095,-0.04385144,-0.0030633754,-0.037448283,-0.006734749,-0.000610316,0.02560863,0.019720662,0.024018347,-0.0075560105,0.030225694,0.025721196,-0.03175356,-0.033288904,-0.047759812,-0.012921357,-0.01788565,-0.0064641167,-0.07011564,0.0019821909,-0.033823155,-0.00162836,-0.04332513,-0.012200667,-0.026462974,-0.03446334,0.0058642686,-0.033253178,-0.037292346,-0.056603476,-0.03087054,-0.01147766,-0.031490374,0.03770382,-0.034910265,0.0032619236,0.03148355,0.024801323,-0.0073719067,0.033728298,0.03796091,0.035795953,-0.012946574,0.020019801,-0.001017596,-0.046928115,0.03804405
0.059881434,-0.0035703804,0.07603472,0.047201417,0.003487569,-0.037701603,0.05941666,0.051563486,0.050640177,-0.007847202,-0.016524956,0.08292515,0.078819536,0.075830914,0.052992597,0.05187458,0.057123777,-0.014534474,0.028120099,0.047206644,0.034612063,0.07099803,0.05681524,0.08468169,0.08303222,0.062231548,-0.0021316782,0.004338448,0.07262736,0.0770594,0.08514044,0.024353193,0.059777718,0.049700975,0.061993007,0.090414785,0.08635851,0.0767675,0.076244496,0.087494336,0.08375495,0.06070921,0.049698785,0.097537905,0.08045089,0.0034940604,0.06751084,0.04781039,0.06819817,0.051620048,0.0645873,0.05745886,0.011622828,0.079061344,0.08960802,0.07611313,0.01282693,0.07250461,0.07999666,0.07442337,0.03661991,0.079553664,0.07900421,0.051696323,0.083358355,0.074413106,0.048643123,0.05175168,0.068930484,0.07952074,0.061913542,0.04535031,0.061988648,0.08257328,0.07576069,0.059074983,-0.0047696405,0.017812403,0.0455214,0.028412228,0.045949653,0.051974256,0.030901179,0.050486192,0.06672217,0.07732683,0.053626552,0.05410237,0.08265453,0.08745936,0.07830044,0.047811437,0.086347006,0.0738643,0.026668757,0.057190876,0.053949635,0.031733606,0.04061508,0.030040106
-0.01466172,-0.018485218,-0.027099067,0.046882067,0.046892535,-0.022514738,-0.0019015415,-0.05272845,0.020293854,0.01775652,0.010533937,0.0757861,-0.05436318,-0.058284875,0.05256279,0.0042873006,0.05138545,0.04342326,0.05973905,0.024736695,0.049870837,0.050449472,0.0061569456,-0.009918178,-0.036704782,0.023038603,-0.03185636,-0.018860526,-0.021208815,-0.028398491,-0.033129632,-0.033892594,-0.0025967692,0.054940995,-0.016820477,-0.045318164,-0.055268228,-0.0021513947,0.026434736,-0.037899178,-0.011107741,0.04248275,-0.04260092,0.056905504,-0.01612736,-0.035568014,0.050406713,-0.030773107,0.03680165,0.048609663,-0.025784802,0.024937613,-0.035019163,-0.04892199,-0.041247457,-0.055544183,-0.014617546,-0.025862461,-0.032331783,-0.022497253,-0.014553042,-0.041106142,-0.009426637,-0.028686877,-0.012288177,-0.026282564,0.035296053,0.036512136,-0.02473414,-0.04012156,-0.028764298,-0.030907422,-0.007651407,0.013021081,-0.069204554,-0.052017726,-0.052350465,-0.055911947,-0.062179316,-0.06317891,-0.03684812,-0.05544796,-0.06676112,-0.051626135,-0.06520405,-0.005325986,-0.014068057,0.065472916,0.014276902,-0.038228776,0.070496015,0.065784134,0.0116445655,0.06875006,0.04353021,-0.02280548,-0.07309995,-0.0735399,-0.08381143,-0.03965391
0.039826542,-0.037611652,0.060827184,0.00923074,-0.022810506,0.028825983,-0.016153062,-0.053207234,-0.007963068,0.057550322,-0.012024649,-0.059668925,0.018216953,-0.0065698,-0.047718827,-0.07284172,-0.0029267347,-0.04503451,-0.035423294,0.026550038,-0.06820914,-0.028911488,-0.014386579,-0.047808576,-0.014536947,-0.05841727,-0.029838836,0.044549767,0.055538394,0.0399141,-0.006368607,-0.01638032,-0.023911813,-0.008415847,0.035146266,-0.012285297,-0.014183823,0.014232689,-0.0028887887,0.039247397,-0.049156338,0.00015202006,-0.075978264,-0.030993646,-0.020079114,-0.05434984,-0.05932571,-0.041179877,0.019834934,-0.017728714,0.0019959481,0.002044557,0.009994752,-0.0105471155,-0.01634142,-0.010879034,0.02955846,-0.03170349,-0.03401734,-0.01645976,-0.029694457,0.049668793,0.011288181,-0.033679895,0.04926103,0.005993369,-0.038888883,-0.046582486,-0.05214918,0.004723122,0.060965974,0.03623699,0.02111013,0.013538571,-0.0059745414,-0.023395503,0.033378948,-0.01967485,-0.011574614,-0.0077991276,-0.031381827,0.023558347,0.042806394,0.023443056,-0.035825007,0.025259452,-0.07328045,-0.022917654,0.004623616,-0.037792705,0.03375978,-0.03407944,-0.038453545,-0.05476797,0.01480548,0.024551414,-0.00254097,0.04028478,0.05949668,0.074099466
0.05758687,0.04037706,-0.03080343,0.0498378,0.022318872,0.025776466,0.018585056,0.036921013,0.023683164,0.028194351,0.028080635,0.017877724,-0.018035362,-0.0067755934,0.03357359,-0.012706134,0.015824014,0.067108214,0.020008445,-0.011530688,0.048571914,0.00030258362,0.0014823172,0.049247645,-0.010477999,-0.017060978,0.042151004,-0.010941692,0.007225491,-0.018012343,-0.0185977,0.014552751,-0.019629873,0.039783,-0.011348944,-0.042217154,-0.026769528,-0.001328659,0.003991676,-0.0597451,0.0351306,-0.005327114,-0.018130714,-0.023331039,0.011475632,0.05319272,0.00939327,0.047760297,0.01776748,-0.040283833,0.053255547,0.0035404803,0.05077541,0.0299005,0.039455377,-0.006352577,0.00826159,-0.0076458226,-0.0020017372,-0.00096035947,0.0025347834,-0.026624853,0.013183013,0.03268491,0.007192794,0.012724624,-0.030429028,-0.04899658,-0.033919755,-0.0145227555,0.008038827,-0.0012227382,0.045002755,0.02877079,-0.02152678,-0.05998805,-0.037018746,-0.038121354,-0.057781022,-0.042136896,0.0024996551,-0.05386899,-0.039718684,-0.051114436,-0.038973663,0.006569019,0.016879922,-0.06509009,-0.023293322,0.009813428,0.009407507,0.050666068,-0.06608603,-0.051300798,-0.02772564,0.053667,-0.0035657526,-0.0075343577,-0.0065030325,0.0022054869
-0.06686763,-0.035576817,-0.065676145,-0.058823187,-0.017600354,0.026488021,0.050531957,-0.039731786,0.03175897,-0.006000406,-0.0565116,0.011889201,-0.0159683,-0.030091152,-0.022421768,-0.08062473,-0.0507841,-0.0069781616,-0.016975641,-0.069441676,0.05696565,-0.071696386,-0.028076744,0.029329102,-0.035967883,-0.060013082,-0.014621852,-0.03816329,-0.07282267,-0.07946969,0.027705947,0.061360124,0.0655543,-0.052184027,-0.059381668,-0.03608148,0.047319673,-0.052910198,-0.01061408,-0.07858667,-0.051609643,0.009211198,-0.019904252,-0.013157605,-0.047963426,0.03322293,-0.05330074,0.005155671,0.040806945,0.069035634,-0.028224824,0.05594146,0.0031091147,0.059232358,0.056503605,0.0058975364,0.021328794,0.017966164,0.036132492,0.023371328,0.049572557,-0.0067384625,0.067830496,-0.0010205347,0.044861864,0.060787734,0.054079168,0.067348376,0.061131682,0.04228333,0.07407024,0.07407384,0.05506938,0.060508125,0.063677326,0.06681256,0.056313343,0.067117125,0.06626274,0.067199126,0.0738602,0.06498244,0.049562883,0.08517799,0.06987445,0.044801377,-0.023899611,-0.043342855,-0.056244787,0.031602353,-0.028557267,-0.034068678,-0.067666724,-0.057019003,-0.03726537,-0.07035813,0.05595199,-0.013185233,-0.0015376678,-0.051624488
-0.034317557,-0.03736497,-0.06861724,-0.03030439,-0.05941595,-0.047931448,-0.059004545,-0.06443185,-0.024431687,-0.027311975,0.008091535,-0.031558413,-0.03861349,-0.07225462,-0.003746992,0.013792139,-0.025853198,-0.06136216,-0.040632047,-0.019404413,-0.059070528,-0.03921004,-0.028966933,-0.041468814,-0.058768712,-0.07462113,0.0058767456,-0.0101008825,-0.034507968,0.004586076,-0.07151509,0.007970004,-0.031827353,-0.03147709,-0.047365434,-0.0093793655,-0.06591004,-0.024779273,-0.061849717,-0.06179967,-0.060314592,-0.0016007269,0.042352516,-0.041013055,-0.06950554,-0.028428381,-0.040936884,-0.01523531,-0.013959256,-0.0108026555,-0.029354325,-0.013391392,0.0034072667,-0.014267357,-0.036874663,-0.039942805,-0.02997246,-0.039637946,-0.023249893,-0.015091275,0.0037864344,-0.015205238,-0.023928475,-0.027510086,-0.020088471,-0.03883317,0.009607353,-0.0068352385,0.017211217,-0.014746289,0.011280287,-0.020368148,-0.021574065,0.041317504,-0.025054308,0.020493088,0.025273923,0.041903377,0.030851787,0.028354319,0.014083347,0.021524068,-0.015187364,0.027471159,0.039934088,-0.01072455,-0.026976392,-0.006285906,0.010165482,-0.071093895,-0.06813054,-0.047062248,-0.019285163,-0.0076665436,-0.04642929,-0.07669535,-0.0010145424,0.0050893975,-0.009755623,-0.011729407
-0.010113501,0.044248227,0.03720246,-0.027631773,0.0031976511,0.041568115,-0.013270908,0.030640932,-0.013945786,0.033987567,0.036503457,-0.046169486,0.036468774,-0.047108654,0.018554647,-0.030852301,-0.048769895,0.0056127673,-0.01405054,0.030403541,0.055950347,0.06164359,0.040251702,0.030485146,-0.044916518,-0.009623523,-0.011255881,-0.0066747046,0.005270101,-0.0061088926,-0.029257415,-0.054202363,0.015593459,0.027446195,-0.0075966828,-0.03020782,-0.016874384,0.026450329,0.05018707,0.015986616,-0.008112836,0.032120213,0.02941252,0.013795517,-0.0570048,0.03200754,0.036698516,0.011657459,0.022459408,0.014548208,-0.0073418575,0.02938561,0.045571525,0.024047095,-0.017981473,-0.016124265,0.033128127,0.017596522,0.0053296243,-0.013012185,0.006977202,-0.058534563,0.0065988274,0.061939184,0.035141557,0.025804993,0.041467067,0.020838413,0.036712762,0.019491803,0.013745411,0.016682928,0.03105843,-0.017356712,-0.013685694,0.015313907,-0.012737397,-0.024375832,-0.00024228092,-0.012938636,-0.016147235,0.017758636,0.010326656,0.0034850903,-0.00093201245,0.0052708345,0.016573347,0.027276697,0.022815963,-0.02571124,-0.023146462,0.03192821,0.017628102,0.0002645949,0.03233345,-0.011654469,-0.034227394,-0.01981171,0.007025356,0.043434523
0.0014007632,0.025933286,-0.005911085,0.009397722,0.043866485,0.008345488,-0.019008502,0.036709506,0.0032076882,-0.039789382,-0.04768864,-0.0056246216,-0.01292046,-0.011014432,0.012713501,0.03611892,-0.012239817,0.0048763007,0.0152463885,0.03343762,-0.046034064,-0.009280871,-0.009771834,0.04190899,0.006169463,0.02021096,-0.05327875,0.01681156,0.016959699,0.013812976,-0.00931945,0.031958483,-0.026541213,0.042892814,0.038294446,-0.0041470253,-0.024422504,-0.014516681,0.011477991,0.0095802285,-0.034768138,0.004889352,0.0019808023,0.04385663,0.032049093,0.016804595,0.027737318,0.052497163,0.027958654,-0.024105513,0.012699443,-0.01874535,-0.0074617174,0.038895324,0.01565112,0.007940031,0.038480032,-0.007932519,0.011724433,0.02418774,0.010863412,0.027384544,0.023307184,0.021208802,-0.006929378,0.011983612,0.043380905,0.017627649,0.010005325,0.017951638,0.040092386,0.04186871,0.01100445,-0.00062973367,0.0335064,0.040824365,0.0101046385,0.009954639,0.025568957,0.008650632,0.015163,0.016444692,0.023283545,0.037567597,0.020825671,0.014744621,0.01717193,0.02362656,-0.04102887,0.0038190903,0.022033153,-0.035468567,0.040513605,0.022430183,0.028862173,-0.015351091,0.051096193,0.028170828,0.024363091,0.02748565
0.04233689,0.041271545,-0.07373275,-0.012867883,0.005292454,0.014055359,-0.0061117415,-0.037092052,-0.009317315,-0.00050903554,0.020561526,-0.016246166,0.012053449,0.0592406,-0.023080016,0.07106581,0.012630652,0.007035252,-0.016381754,0.069382496,-0.047714118,-0.04693577,-0.04597338,0.007599845,-0.0409933,0.036977503,0.014022112,0.014112557,-0.06955911,-0.069014706,0.029895945,-0.04716324,-0.04681869,-0.074270196,-0.02193257,-0.08357794,0.026826493,-0.054071154,0.013431923,-0.07208821,0.035126656,-0.062350135,-0.04953043,-0.008466302,0.022388566,-0.028329551,0.03255141,-0.04152162,0.031731293,0.005763768,0.052244857,-0.048575565,0.016107118,0.020324789,0.050175913,0.01570995,-0.02000898,-0.032741334,0.011664495,-0.03643654,-0.047812957,-0.054373544,-0.00683334,0.031381007,-0.04356736,-0.0071946285,0.032755204,-0.00010027425,0.008531204,0.0058864844,0.014253558,-0.0050324826,0.0239315,0.06040149,-0.026221119,-0.04719058,-0.061082184,-0.060821563,-0.055671304,-0.057021152,-0.06583729,-0.03618552,-0.040295932,-0.055947904,-0.013313486,0.0101242475,-0.059027843,-0.075861864,-0.047904428,0.014797019,0.0077965306,0.036166515,0.024115192,-0.012489614,-0.07854217,0.0071070134,-0.02397903,0.06710401,0.022710666,-0.061898574
0.060271297,0.04952848,-0.030591281,0.06870126,0.058704518,0.06451059,0.06825118,0.073064834,0.076473884,0.06070426,0.066690944,0.0643531,0.072400495,0.04830918,0.047934234,0.056131385,0.050233904,0.053778313,0.02126772,0.03778783,0.0806953,0.0409059,0.070576645,0.0058277915,0.05752445,0.07097203,0.025449501,0.048650153,-0.017604548,-0.06858552,0.026040249,0.032567393,0.055579647,0.05380112,0.05609938,0.04567308,0.027368788,0.06349768,0.048094496,-0.073172286,0.05317308,0.061117806,0.074919246,0.031632267,0.06937938,0.053163428,0.053556822,0.0496402,0.061617393,0.06782627,0.03265495,0.07289621,0.057125337,0.040781047,0.02808079,0.037542198,0.057872735,0.05532993,0.05280881,0.05025508,0.06741225,0.058332987,0.027722975,0.062468395,0.048247054,0.05962695,0.07058721,0.07095064,0.06442754,0.045901008,0.06932139,0.07103452,0.05811435,0.042779103,0.06889254,0.07540255,0.07131901,0.068701416,0.07982818,0.073219456,0.06503121,0.076688044,0.05422716,0.058022864,0.073276736,0.04102127,-0.009431675,0.07805234,-0.05494865,0.05987067,0.070849285,0.06651867,0.07741973,0.062436413,0.06085928,0.027447565,0.071007684,0.05220118,-0.052455924,0.07223238
0.012470449,-0.065894105,0.05499897,-0.067796886,-0.014994592,-0.004724595,0.05974318,-0.05770587,0.059501994,-0.015972493,0.01640035,0.030115938,-0.062093586,0.022519927,0.00629947,-0.0143741695,0.010771058,-0.022833427,0.0002665342,0.055097844,-0.050398078,0.0026603006,0.024816658,0.015236256,-0.03776078,-0.052543264,0.023555666,0.038849797,0.02637055,-0.002772144,0.04837905,0.053258605,-0.06831433,0.014851233,-0.034479585,-0.046801902,0.008117038,0.013094477,0.0014498386,0.0047226227,0.02278374,-0.03560909,-0.026338948,0.006269552,-0.025753964,-0.03389349,-0.060152348,-0.04186579,-0.016396245,-0.020350905,0.005862099,-0.0069666854,-0.008893844,-0.0076899393,-0.027726734,0.027021715,-0.0453171,0.008709011,-0.042484943,-0.038583662,-0.008557301,0.0014343385,-0.044500403,-0.037605554,0.0125854835,0.004375603,-0.015053912,-0.028850155,0.004145637,-0.023677142,-0.009140342,-0.004769533,-0.032480776,-0.05141032,-0.029952357,-0.050148945,0.04746774,0.0322655,-0.029119186,-0.012173021,-0.055637676,-0.024110932,-0.014101072,-0.024445154,-0.050929997,-0.016492812,0.020820208,-0.026102256,0.01493425,0.022591388,-0.029851908,-0.006721583,-0.04418016,0.030730702,0.05453666,0.047294836,0.004443728,-0.027726326,0.028328782,0.07286318
-0.040893875,-0.048187662,0.04063391,-0.0455388,0.02559036,-0.0135054635,0.03403862,-0.020988574,0.0016450494,-0.036013182,-0.000784259,0.05886992,0.05916047,0.029239511,0.013622099,0.004582038,-0.05840118,-0.044308506,0.00782684,0.079275705,0.002048524,0.061458282,-0.0052471436,-0.041919336,0.0761544,0.068522,0.08057433,0.030550245,0.025134696,0.056765307,0.02223822,0.007505001,0.029813586,-0.04469698,-0.08192015,-0.007238057,0.014237295,0.07637153,-0.0009190795,0.07085164,-0.04205349,-0.02423678,-0.022105446,0.05786491,0.03693856,0.014576398,-0.020419102,0.015444343,-0.031855747,-0.05600619,0.016373113,0.031561986,0.005872631,0.05062596,0.041842572,0.050814018,0.04443661,0.05151555,0.042088427,0.07436907,0.06834121,-0.044430036,-0.0423714,-0.0057072463,-0.0075737624,0.042721424,-0.0024772163,-0.048231136,0.041804153,0.064451195,0.0534634,0.01817023,-0.005010278,0.041037153,0.05854592,0.06536468,0.023000771,0.05208114,0.048788317,0.020385372,0.05368273,0.056222204,0.032354906,0.040222142,0.051729508,0.026406402,-0.010039275,-0.0033892998,0.07757301,-0.0066950484,0.005013772,-0.045254763,0.05945101,-0.0036542949,-0.07314173,0.008678028,-0.0010563463,-0.0370465,-0.0423582,-0.03026807
0.009509644,-0.0046386775,-0.028885975,-0.036330163,0.036353223,0.025361508,0.01258899,-0.018367732,-0.0586966,-0.020820042,-0.011739388,-0.009557219,-0.011348574,-0.043698262,-0.033144537,-0.00050443376,-0.064741015,-0.04378786,-0.06535399,-0.023072954,-0.016540762,-0.009737202,-0.015496497,0.059872046,-0.06231148,0.0053020255,-0.0734589,-0.024506913,-0.049157824,-0.0020608827,-0.025383731,0.0032000942,-0.035382155,0.03225743,0.025880015,0.02961747,-0.0554825,-0.034231488,-0.03403067,-0.009313255,-0.06952207,-0.0060943402,-0.041500736,0.036677927,-0.007712624,-0.057558734,-0.021838265,-0.026270187,-0.025939345,0.03879757,-0.038547236,-0.04068472,-0.004918048,-0.006154876,-0.025197845,-0.012883732,-0.011009832,-0.036858074,-0.049725167,-0.017414121,-0.01120835,-0.017834492,-0.027322838,-0.049249563,-0.00892189,-0.033769168,-0.009890737,0.039642774,0.014114899,-0.022678956,-0.032008708,-0.019592052,-0.003358701,-0.032099836,-0.025838515,0.025045378,0.010341559,-0.006685537,0.03800746,0.029240144,0.0030669384,0.046072703,0.019450055,0.034332875,0.018136498,-0.0047764713,-0.0071445336,-0.049209386,0.015089898,0.002408332,-0.053471267,-0.06731596,-0.018816471,-0.046766296,0.01187167,-0.0020685794,-0.025332693,-0.041342188,0.0022870451,-0.03751372
-0.018961124,0.005434311,-0.049899112,0.081258155,0.037858345,0.018394157,0.05946827,-0.030488886,0.092096746,0.08281744,0.077430286,0.084643155,-0.0499854,0.06604673,0.08275407,0.05362576,0.08217749,-0.039130565,0.07715381,-0.059230085,0.085824914,0.08710539,0.085953586,0.09408342,0.004069286,0.07711759,0.012592408,-0.05717497,-0.015014804,-0.022392437,-0.04503453,0.031373966,-0.052518893,0.038182713,-0.01994532,0.032055482,0.04522356,0.048685275,0.06430031,-0.04485203,0.07727041,0.08043987,0.074934654,0.016249673,0.073940404,0.07641611,0.08536584,-0.03398674,0.02824499,-7.694923e-05,-0.05015241,-0.0075508095,-0.04572079,-0.03390223,0.050282758,-0.05888978,-0.0015467086,-0.032684974,-0.012358919,-0.00062353956,0.04729405,-0.0034415289,-0.011631704,-0.022009756,-0.03645949,0.020731656,0.05738067,0.03711648,0.018206675,-0.040098097,0.016431065,-0.00296632,-0.007359408,0.021898834,0.013013622,-0.0121467,-0.02109186,-0.0014812928,0.039252054,0.0042248247,-0.041054532,0.043813307,0.009284304,-0.011565387,0.0007561135,-0.010614717,0.06101601,0.07344242,-0.011349851,0.082102515,0.07851937,0.07852622,0.07158661,-0.013943368,0.084112376,0.021877462,0.030035384,-0.019722434,-0.023106031,0.037985437
-0.007975989,-0.025352538,0.04055136,-0.06650816,0.04598464,0.05046696,0.06107374,-0.008352831,-0.0100558745,0.049191386,-0.025616676,-0.037668664,-0.048290275,0.05988133,-0.0075771096,-0.030914346,-0.051001634,-0.07531382,-0.07254472,-0.075394146,0.011353645,-0.03684746,-0.07272373,-0.059898905,-0.026102128,0.07358336,-0.0108671365,-0.030549537,0.053808108,0.054732908,-0.055964738,0.08062002,-0.009856541,-0.03383147,0.05477925,-0.045217626,0.008626473,0.02655739,-0.020241989,0.055637345,-0.07030068,0.021189218,-0.06385246,-0.0339903,-0.026490169,-0.022292541,-0.0068964497,-0.055857528,-0.06474611,-0.041992348,-0.012815743,-0.034422155,0.010218379,-0.07444657,-0.049047995,-0.04862335,-0.037301976,-0.025477106,-0.05696413,-0.03514974,0.013262346,-0.06080964,-0.052900463,-0.027447412,-0.059940603,-0.023629325,-0.034155704,-0.014105237,-0.054149464,-0.05535254,-0.045435883,-0.055612884,-0.049898572,-0.008818132,-0.06539217,-0.07059436,-0.022236325,-0.041180506,-0.049391866,-0.06318415,-0.021163296,-0.045982517,-0.025944183,-0.0432967,-0.07834237,-0.0072198045,-0.021814393,-0.08111218,0.05676084,-0.03134094,-0.06797688,-0.06368065,0.025292395,-0.07418551,-0.013544612,0.056642517,0.090288684,0.08133379,-0.058836896,-0.034464613
-0.051175747,0.028864114,-0.042983115,0.049547605,0.07731926,0.06425247,0.02317232,0.021643559,-0.0088382475,0.03238711,0.06944395,-0.06497152,0.021117229,-0.04346215,-0.010703877,0.0378293,-0.019939438,-0.041308668,0.010761185,0.029162588,-0.013264151,-0.01542218,-0.013211994,-0.044600025,-0.052868664,0.05462162,-0.036586493,-0.0039003624,-0.041915234,-0.0010477431,-0.011426914,0.037388362,-0.00087872637,0.051886387,0.035740662,0.005851415,-0.055186305,-0.050886676,-0.04089706,-0.041986674,0.028457949,0.020451752,-0.026992222,-0.00088848855,-0.0077718287,-0.0073200194,0.049252022,0.045425057,0.04649322,0.05945329,0.016335616,0.035532728,0.03219982,0.042760264,-0.01585782,0.04362233,0.06005016,0.033595413,0.015862964,0.06093901,0.029623054,0.025449408,0.029283967,0.02967258,0.007987358,0.02109297,0.044940274,0.03986798,0.050831247,0.020276343,0.058388747,0.047286265,0.06906972,0.037696738,0.052133948,0.037455328,0.061802175,0.038863268,0.05529004,0.015612474,0.024997305,0.03372523,0.043734573,0.031955756,0.064783245,0.041698836,0.011206991,0.019440092,-0.04486904,-0.022000242,-0.04589216,-0.023295501,0.03231428,-0.024354756,0.023276268,0.008159589,0.036868945,-0.0050443867,-0.007899612,0.035680838
