action figure,building blocks,coloring book,coloring pencils,crayons,doll,dollhouse,drum set,duplo,easel,finger paints,guitar,harmonica,ipad,kazoo,keyboard,lego,magnetic tiles,markers,modeling clay,musical instrument set,paint set,play food,play mat,play tent,play tunnel,play-doh,playhouse,recorder,stuffed animal,tambourine,teddy bear,toy accordion,toy balalaika,toy banjo,toy bassoon,toy bongo,toy car,toy castanets,toy cello,toy clarinet,toy conga,toy cymbals,toy didgeridoo,toy djembe,toy double bass,toy drum,toy drum set,toy dulcimer,toy esraj,toy flute,toy french horn,toy glockenspiel,toy guitar,toy harmonium,toy harp,toy keyboard,toy kitchen,toy lute,toy lyre,toy mandolin,toy maracas,toy marimba,toy microphone,toy oboe,toy piano,toy piccolo,toy psaltery,toy santur,toy sarangi,toy saxophone,toy sitar,toy surbahar,toy tabla,toy tambourine,toy tanpura,toy timpani,toy tool set,toy train,toy triangle,toy trombone,toy truck,toy trumpet,toy tuba,toy ukulele,toy veena,toy vibraphone,toy viola,toy violin,toy whistle,toy xylophone,toy zither,ukulele,watercolor set,xylophone
-0.066919476,-0.080778725,0.03873482,0.056925047,0.052450944,0.012821932,0.07619776,-0.04636089,-0.047485813,-0.02213257,-0.040827796,-0.07804675,-0.016301189,-0.0016089026,-0.032942124,0.0067982893,-0.039342057,0.0059295017,-0.026110651,-0.06298151,-0.0765142,-0.0739114,-0.09210338,-0.09179449,-0.08735911,-0.08492773,-0.07028801,-0.026111977,-0.053970918,0.0036548888,0.0012294828,-0.038317252,-0.017414618,-0.041275863,-0.02776743,-0.02750099,-0.07235706,-0.0335451,-0.030737132,0.010508761,-0.044048883,-0.073901065,-0.05626569,-0.04737418,-0.029604277,-0.0003535406,-0.036371045,-0.05100489,-0.022717271,-0.04157841,-0.06253777,-0.048239127,-0.007199306,-0.06501947,-0.022341691,-0.059687927,-0.023267398,-0.008411296,-0.0800717,-0.012963128,0.020694198,-0.009592301,-0.028586922,-0.05216599,-0.06271365,0.02891721,-0.012689883,-0.034812298,-0.043640494,-0.043817572,-0.030847516,0.053689737,-0.034565818,-0.016176244,-0.0015944279,-0.029599546,-0.03564197,-0.028880332,-0.031227916,-0.058647927,-0.056697953,-0.045376062,-0.062304884,-0.028296791,0.02834967,-0.014930947,-0.007112396,0.016045144,-0.052043978,-0.04524196,-0.016655322,-0.03614892,0.0027072849,-0.0016233345,-0.0043950994
-0.06006602,-0.016705254,0.022205545,-0.021685258,-0.003675039,-0.053620882,-0.0355603,-0.006551157,0.028823992,-0.03375493,-0.025483055,-0.0507292,-0.061703403,-0.033795655,-0.07600553,0.012373942,0.040764004,0.011657492,0.05391774,-0.018177336,0.008285326,-0.02533644,-0.06772673,-0.0627232,-0.05866447,-0.009456506,0.0067900736,-0.0051817237,-0.035330225,0.0077392147,-0.027520848,-0.0063654534,-0.069612764,-0.04982926,-0.030313687,-0.032068543,-0.052091822,-0.030758632,-0.027179228,0.002236869,-0.04611171,-0.06527406,0.024732957,-0.056730993,-0.028178018,0.026778132,-0.029730644,-0.01882848,-0.05006204,-0.0323473,0.014366086,0.061725475,-0.04189806,-0.034415126,-0.023059938,-0.018015157,0.02776791,-0.0010940288,-0.035766117,-0.024180332,-0.039540123,-0.06879829,-0.03465496,-0.03319027,-0.052353088,0.010774316,-0.040661395,-0.01616233,-0.04032692,-0.016607033,-0.06612401,0.02069578,-0.0058620996,0.008564348,-0.044304654,-0.02792836,-0.00088132865,-0.022654448,0.011081711,-0.048648786,-0.05732421,-0.012063424,-0.03401909,-0.048539672,-0.04615902,-0.033539753,-0.009267275,-0.00023967955,-0.020403342,-0.038525358,-0.03553791,-0.04291832,-0.04251311,-0.045728706,0.009624434
0.03539227,-0.044650383,0.018811114,0.06902593,0.06656357,-0.02139771,-0.021451512,-0.027876498,0.05010638,-0.032906547,-0.06964097,-0.020872016,0.07033735,-0.06580231,0.057643134,0.01238625,-0.013744492,-0.01661007,0.07400923,-0.031937223,0.05450602,-0.044852927,0.020115765,-0.064914726,0.070269294,0.030912332,0.05092439,0.06586073,-0.044173874,-0.010964638,-0.019592257,0.048707724,0.059225034,0.05592258,-0.029130409,0.074021555,0.062492736,0.062902994,0.063145734,0.0682,0.05619812,0.072155304,0.023948824,0.014348191,0.058832392,0.026402898,-0.0012076565,0.005259769,0.05881967,0.06580915,0.054977436,0.0625375,0.056552738,0.035845745,0.05271709,0.053750154,0.056680545,-0.0051547675,0.06707417,0.072022766,0.039991252,0.06670632,0.073221445,-0.0036915643,0.076803505,0.064951204,0.06905837,0.039788086,0.0434592,0.021755334,0.07536,0.018363018,0.046785712,0.018452503,0.03685367,0.05398837,0.07312688,0.027132565,0.033869013,0.06861308,0.06745273,0.009728222,0.071539,0.07366062,0.016042415,0.03264937,0.032733683,0.07900935,0.07292426,0.04715501,0.070889294,0.045753777,-0.04545944,-0.04641085,0.06560842
-0.054232188,0.008852377,0.007054069,-0.012849974,-0.0039029329,-0.05269776,0.0049594883,-0.037944052,-0.049909215,-0.026364818,0.0019376943,-0.027757308,0.010919336,-0.06909009,0.0099925995,-0.06414505,-0.014296287,-0.0143536,-0.010345302,0.013585127,0.019376075,-0.030928787,0.0042641284,-0.048015054,-0.02298583,-0.002093455,-0.012463546,-0.0038107568,-0.028561596,-0.02811073,-0.017261125,-0.023104606,-0.011983641,-0.037196055,-0.025292126,-0.025605904,-0.015784787,-0.023846857,-0.01386039,-0.027740836,-0.014060861,0.0067031444,-0.045589224,-0.024484998,-0.05469906,-0.025889337,-0.038438477,-0.029405134,-0.018849188,-0.044351824,-0.01119983,-0.019390114,-0.051255703,-0.026940769,-0.0052819536,0.004364618,-0.020728825,-0.0023866731,-0.0052112257,-0.02533449,-0.0001945042,-0.01420681,-0.020092005,0.010601964,-0.034470428,-0.035599373,-0.026391031,-0.0701037,-0.01922435,-0.04842908,-0.03178512,0.003011128,0.0050698677,-0.014794773,-0.022063972,-0.0068441336,-0.030521668,-0.00847227,-0.037377626,-0.039819393,-0.047729574,-0.03954648,-0.032761503,-0.050292943,-0.0035000695,-0.05588924,-0.007949438,-0.028757198,-0.021078177,-0.015502078,-0.021543847,-0.048539944,0.009959454,0.007942566,-0.020145234
-0.06760878,-0.04412791,-0.05304136,-0.0076286783,-0.020300983,-0.04942579,-0.042022616,0.0026809701,0.039325025,-0.07142247,-0.055463795,0.04195622,0.07247539,-0.028672118,0.06798511,-0.03560105,-0.06252267,-0.0070712315,-0.063948974,0.008183785,0.010620151,-0.04575021,0.002118348,-0.018179253,0.053983018,0.017752033,-0.0134178605,0.018832212,-0.036542162,-0.05843103,-0.035710372,-0.0137370005,-0.03810477,0.013921878,-0.04574672,0.012056343,-0.05830268,-0.03308988,-0.037330788,0.04534594,0.014104562,-0.027665082,0.0030361083,-0.013388707,-0.021809747,0.039992508,-0.023795376,-0.027582029,0.029946588,-0.029064067,-0.014581028,-0.052927986,-0.00894331,0.0072803535,-0.0042093294,-0.0012450869,-0.05909412,-0.05061252,-0.010189256,-0.048317786,0.007490008,-0.021542832,-0.04360447,-0.037031014,0.017727718,-0.012782822,0.008057575,0.0007109858,-0.032112032,-0.020912299,-0.031657398,-0.030445592,-0.028051017,-0.017999133,-0.064793274,-0.053544812,-0.05282722,-0.06804075,-0.062110648,0.007890099,-0.047388606,-0.03200719,-0.036911458,0.018586764,0.02430884,-0.027407771,0.011853033,-0.0018996045,-0.0063909367,0.01851664,-0.0036869985,0.00085486274,0.056680858,-0.06348246,0.055424947
0.04487024,0.0037075963,-0.046679016,-0.05848671,-0.033770587,-0.016086081,-0.027819416,0.06724869,-0.011479887,-0.016376475,-0.01232801,0.051150966,0.06154136,-0.049278587,0.061172236,-0.026180835,-0.02977388,-0.03180423,0.022100257,0.059033312,0.07346546,-0.013085041,0.048756994,-0.021486362,0.013199776,-0.044072505,0.047743816,0.022744603,-0.018761832,0.0510947,0.025966289,0.011072345,0.030759545,0.06459432,0.054884326,0.03961937,0.07711819,0.054240048,0.04630399,0.029882273,0.064354,0.02442999,0.06488752,0.029692791,0.035237443,-0.009995135,0.06245287,0.06829217,0.06058508,0.02371375,0.037248015,0.057730347,0.038132668,0.04394687,0.056606557,0.055560492,0.0071955607,0.018607492,0.048797283,0.022834273,0.023368366,0.039807804,0.016241243,0.01761476,0.060073078,0.014946457,0.04597365,0.048725702,0.050359722,0.01190449,0.065974325,0.05289163,0.0010719828,0.037741575,0.02982188,0.04710099,0.03378999,-0.022367645,0.011406269,0.06940075,0.052230835,0.05783234,0.022376573,0.050393943,0.030086882,-0.004424697,0.020676676,0.06938693,0.056442324,0.036632147,0.02790735,0.051501986,0.03348204,-0.0019596429,0.01853614
-0.030800486,-0.006412264,0.07419327,0.05359355,0.055941585,0.00970993,-0.056204215,0.045708086,0.00876762,0.0011855215,0.07704182,0.047915857,0.06944895,0.032573048,0.042664792,0.0059773317,0.051792357,0.043847363,0.058665626,0.06288419,0.055793118,0.06839758,0.078829795,0.0743396,0.0605275,0.07879689,0.053767763,-0.01635375,0.07660505,0.029229846,0.010244665,0.031140719,0.002798993,0.037663378,0.06519635,0.0009260867,-0.042790145,0.04750365,0.010943181,0.02044299,0.058189914,0.039346244,0.017984051,0.027537651,0.017858902,-0.019531183,0.051681392,0.052773558,0.026584398,-0.019736411,0.048326705,0.0068514533,0.027918732,0.016291289,0.019457208,0.039398555,-0.0064220196,0.056753956,-0.0321841,-0.016831249,0.044438787,0.009094,0.019711522,0.0412203,0.03206431,0.06047727,-0.009862416,0.04208447,0.036081918,0.041903775,0.042934123,0.0052715247,0.04130852,-0.0037548312,0.0014488018,0.027888719,0.004958763,0.030349495,0.059098665,0.05279072,0.057844136,0.048865907,0.066161245,0.038193848,0.027242003,0.042114418,0.008189523,-0.006840938,0.04845386,0.004080668,-0.011447334,0.0330359,0.02922865,0.050726928,-0.034452897
-0.047719173,0.043177553,0.047407374,-0.019851442,-0.055438362,0.035986565,0.008468569,0.070335746,-0.011286459,-0.04723971,0.052469235,0.016722495,0.03491411,-0.025017083,0.020792695,0.07970952,-0.021378007,-0.06967134,-0.053732198,-0.0380699,0.033382386,0.068924196,0.05568751,0.041760214,0.07181654,0.05996632,-0.012062615,0.028712086,0.0003695026,0.010289037,0.05710864,0.01801515,0.055146266,0.05723146,0.0024662777,0.022803219,0.048215102,0.023302337,0.04882118,0.021200258,0.04753302,0.058459073,-0.012898823,0.043726347,0.031347834,0.037174664,0.058501005,0.061216313,0.051438738,0.0026843268,0.029537128,0.0723032,0.020741086,-0.00025468235,0.047949303,0.037473083,0.062030602,0.023340762,0.024472896,0.058603615,0.044860095,0.023776833,0.06412426,0.034751616,0.04777067,0.037842978,0.04899025,0.009652739,-0.024050023,-0.00021880773,0.038260028,0.05205628,-0.012764815,0.052560978,0.035135996,0.009341665,0.017297,0.044095103,0.051034838,0.027485436,0.008459592,0.04468475,0.010184707,0.023675844,0.01195047,0.025739696,0.0506916,0.06263604,0.050506435,0.027014667,0.033030428,0.03633942,0.033447,0.04267178,0.0014859884
-0.056950673,-0.015625048,0.03400714,-0.019710092,-0.046007484,0.012485448,0.04743037,-0.03888166,-0.03972014,0.037395943,0.03401858,0.0044475025,-0.011334199,-0.03524187,-0.02989307,0.0064915195,-0.06013044,0.051524375,-0.02662863,-0.06258292,-0.06749233,-0.016027713,-0.03242654,0.04276401,-0.017305631,-0.007941624,-0.049702138,0.047700495,-0.059578523,0.03364054,-0.037915286,0.043472197,-0.032871664,0.008603814,0.038980484,-0.023925217,0.026238393,-0.008944964,0.013408521,0.00643655,-0.057961877,0.05517952,0.00872151,-0.013386329,-0.0024506534,0.06133395,-0.007164529,-0.009840682,0.0239365,0.002035052,-0.049365032,-0.029296258,-0.0016482701,0.037330836,0.03072358,-0.016651446,-0.0010211171,-0.025649896,0.041281264,-0.009824913,-0.0073860115,0.040003795,0.0013833942,0.03739813,-0.052532166,-0.045111608,0.017063186,0.040643692,-0.022882182,0.030283513,0.008764128,0.057977896,0.025162214,0.076953225,-0.010782454,0.025400357,-0.016528733,-0.027693884,0.059654575,0.023501419,-0.04829379,0.051071238,-0.0027281677,-0.015707018,-0.033722978,0.051302146,0.035153758,0.013929105,-0.00039303675,0.01638096,-0.05077698,0.03005745,-0.05745752,0.007325912,-0.06649144
-0.033580463,-0.0021223014,-0.02217158,0.003431263,-0.013116823,-0.0027189446,-0.024027724,0.04083211,0.017245602,-0.017559305,-0.009936957,-0.02385856,0.0077830274,-0.021919679,0.034237877,-0.03135832,0.027252056,0.06082712,0.030488372,-0.032728046,0.036721993,-0.039199203,-0.046644725,-0.032587674,-0.07932704,-0.020302525,-0.022605576,-0.0007498879,-0.036701743,0.029201737,-0.0030351358,0.033955052,-0.031038102,-0.018485285,-0.03267443,-0.022641353,-0.020889178,-0.019871373,-0.040086236,-0.0077650263,-0.02110581,-0.029200323,0.03134861,-0.03632421,-0.045186654,0.009694809,0.0030316662,0.004495619,-0.04172147,-0.054226935,-0.024136556,0.018143445,-0.028803805,-0.041486386,-0.024330836,0.012234191,-0.033438742,-0.034952585,-0.0024514694,-0.012862719,-0.043826718,-0.009741181,-0.03255287,-0.02467202,-0.016874801,-0.031134663,-0.02075167,-0.068121545,-0.06979428,-0.04839635,-0.032246336,-0.028706154,-0.05367445,-0.0370588,-0.03189615,-0.03464561,-0.008103534,-0.04811029,-0.033204045,-0.048982996,-0.02928135,-0.05243586,0.00475181,0.003078742,-0.019361533,-0.03881499,-0.007870395,-0.0067421305,-0.02897157,-0.048113476,-0.049318794,-0.038669005,0.013396557,-0.05783492,-0.027440038
-0.07308094,-0.0804095,0.063281424,0.045254104,0.0020919258,-0.08421924,-0.047638196,0.053136468,-0.013972423,-0.021304378,-0.0727365,-0.03212812,0.049060673,0.012426527,-0.042363353,-0.08352034,-0.05670529,-0.058720928,-0.025641423,-0.044204865,-0.013622417,-0.05393453,-0.07627639,-0.08269154,-0.028900057,-0.030400574,-0.035962995,-0.06631591,-0.048510566,-0.07468656,-0.029601974,-0.08018807,-0.07495069,-0.06508044,-0.029389193,-0.05492047,-0.05224336,-0.05276434,-0.058036793,-0.05360071,-0.059375927,-0.07429873,0.0305964,-0.042011593,-0.04762087,-0.049598448,0.0007331405,0.016358735,-0.06451451,-0.08213194,0.04623779,-0.065650664,-0.04800086,-0.03590001,-0.066482276,-0.028976245,-0.08344734,-0.061029684,-0.021210046,-0.05932354,-0.041231424,-0.06489769,-0.06724124,-0.076205395,-0.045085534,-0.07345597,0.047546316,-0.08551519,-0.062378686,-0.06538584,-0.039948665,-0.029884765,-0.046413593,-0.06870187,-0.04112938,-0.059705794,-0.052757643,-0.05543484,-0.049326103,-0.024765968,-0.06674772,-0.034667313,-0.058097832,-0.07191068,-0.0501695,-0.05274147,-0.065316804,-0.022154126,-0.049974687,-0.02743217,-0.057580713,-0.07557891,-0.051046122,-0.010394409,0.004390413
0.058699634,-0.04520017,-0.05017656,0.025643785,0.027579352,0.038278896,0.05493187,0.057880044,-0.050556894,-0.010207429,0.014404307,0.05671145,0.054080527,0.0021387853,0.07822155,0.038025375,-0.03556836,-0.06888685,0.028192207,0.013561637,0.03847385,0.012121577,0.048020616,0.022619285,0.07145554,0.020644767,0.04242105,-0.0155642135,0.035482377,0.019420736,0.048746362,0.0239019,0.031178493,0.042960357,0.06671927,0.04358377,0.028140288,0.017336108,-0.041801784,0.05485631,0.062379595,0.051463958,0.056708686,0.041729845,0.03440423,-0.0034529532,0.05420738,0.0488997,-0.006636133,0.008493607,-0.005855257,0.060325567,0.0021109283,0.044573102,-0.0056301644,-0.018507335,0.017212413,-0.05073344,0.03907437,0.037042003,0.065397635,0.050854813,0.043926977,0.05166035,0.07726749,0.00864118,0.026135923,-0.010449661,-0.06430016,-0.05580573,0.011590247,0.037630476,-0.0385646,-0.036028918,0.015346632,-0.037467457,0.04730649,-0.00806096,-0.0051315646,0.046762995,0.06831822,0.0061594616,0.061718367,0.058311965,0.067993194,-0.034518465,-0.02649951,0.029820645,0.054142028,-0.034762178,-0.045507208,-0.012979581,0.07203635,-0.047586188,-0.025470288
0.0053673093,-0.049152404,0.04245176,-0.015100935,-0.042095706,0.00027163525,-0.028177971,-0.059021227,-0.034191627,-0.013014218,-0.021617318,-0.046847336,0.0010379009,-0.0013012966,0.009715951,-0.058219507,-0.027433561,0.046898548,0.05849871,0.035307966,-0.004425343,0.013434781,0.09041609,0.08538382,0.06939826,0.069751814,-0.024259403,-0.030468673,0.036285345,0.03455097,-0.0075573213,-0.002320928,-0.043049265,-0.03371496,-0.015778212,-0.040869657,-0.04855964,-0.037019134,-0.014598851,-0.032571446,-0.060695335,-0.0422437,-0.016705114,-0.021390874,-0.006692549,-0.012131097,-0.045491386,-0.058022216,-0.04893132,-0.012183689,-0.027192164,-0.022236608,-0.016965523,-0.03610897,-0.02262641,0.009208232,-0.03121788,-0.07460416,-0.02074238,0.043907236,-0.046513848,0.0005130572,-0.02654439,-0.00499371,-0.03763622,-0.07346887,0.0049650776,-0.016875293,-0.006617351,0.0024081923,-0.067529075,-0.00032458908,-0.02256578,-0.03057379,-0.018616263,0.007161303,0.01445714,-0.022423845,-0.009457021,0.0024304797,-0.028236486,-0.0076873163,-0.018688874,-0.039818436,-0.031227987,-0.04868316,-0.009579144,-0.027180372,-0.059460558,-0.034160767,0.021028472,-0.00754837,0.0075449543,-0.03598121,-0.0014863979
-0.057701968,0.054691665,0.06236328,0.062982365,0.0652499,0.023039749,0.0002590707,0.054829195,0.08129865,0.033509266,0.041490804,0.016682835,0.041301385,-0.036374994,0.0028492832,0.045447193,0.06939543,-0.04436008,0.06397798,0.07000557,-0.010499037,0.034369558,0.079237714,0.077452086,0.0672907,0.08375714,0.058148023,0.05805342,0.045032337,0.059905108,-0.009610486,0.07196081,-0.036295127,0.046799008,-0.024998264,0.05573227,0.00446975,0.03710603,0.044846725,0.06193289,0.048770703,0.019634064,0.041623615,0.032102868,0.056504782,0.07415188,0.060421985,0.06535465,0.06969472,0.048906967,0.070774056,0.03500484,0.049211446,0.04173457,0.06284916,0.051096186,0.064371064,0.058546152,0.052604612,0.06498546,0.05130314,0.04595221,0.035725426,0.06355762,0.05119262,0.06425365,0.07076081,0.028901827,0.062687986,0.033675577,0.049296103,0.0659678,0.004552222,0.02766567,0.027153399,0.069104224,0.061675727,0.0579613,0.07598303,0.01955008,0.046996217,0.02183948,0.02509838,0.03773982,0.04355079,0.041357357,0.04081774,0.06380718,0.063679226,-0.0019815797,0.02378485,0.051606633,0.025070168,0.04358236,-0.01669411
0.041381955,-0.073367134,0.06993286,0.024773922,0.030922927,-0.0707664,-0.044670362,-0.022481313,-0.034490295,-0.055469904,-0.010391771,0.003724527,-0.02390227,-0.0043526287,-0.014480548,0.07511698,-0.07037001,-0.036247596,0.076034985,-0.05590149,-0.022057768,-0.018763902,-0.029252676,0.018815301,0.019102242,-0.0635215,-0.008569329,0.023579719,0.036004167,0.040518675,-0.0141138695,-0.06372383,0.03756056,-0.016535422,-0.043393325,0.02929332,-0.056572452,0.07170587,0.021771785,0.04430921,0.052160405,-0.06102549,0.014994616,-0.06568211,-0.007981559,0.052555002,-0.02730649,-0.010553713,-0.021052133,-0.0077971644,-0.025971316,-0.031299178,-0.014035521,-0.012833742,-0.024838708,-0.06035515,0.06658963,0.04687913,0.008813723,-0.037417598,-0.010316656,-0.053765725,-0.03694203,-0.0075292243,0.010040699,0.06287935,0.067977905,-0.0032439474,0.0027785555,0.02906736,0.057729937,-0.022128493,0.0018977167,0.029172225,0.003097054,-0.0035683813,-0.03562726,-0.039515097,-0.06406513,-0.024728552,0.03524139,0.030099194,0.012122398,0.021741733,0.0017724251,-0.008071653,0.0004663823,0.0248848,-0.041727684,-0.045072857,0.0022410683,-0.01383426,0.012722443,0.037325714,0.002286425
-0.06329464,-0.061484575,0.07155763,0.06794832,0.07796895,0.0016630624,0.04164939,0.024501573,-0.06125618,-0.0074872565,0.039937988,0.011738242,0.0039472743,0.027488692,0.037340056,-0.017374495,-0.018593598,0.060085688,0.07053868,0.0045181736,-0.0015099357,0.059381172,-0.060596623,0.011680841,-0.040173505,0.044356033,0.06742059,-0.031816438,-0.014501275,-0.03818706,-0.017045451,-0.05307906,-0.059376743,-0.036268238,-0.050882846,-0.014675183,-0.033878546,-0.047030002,-0.012916942,-0.046052486,-0.013411929,-0.04219224,-0.030770624,-0.027957596,-0.03623235,-0.073499784,-0.030316746,0.0016412963,-0.038574204,-0.024145028,-0.042807836,-0.03860932,-0.0351777,-0.009537817,-0.028814165,-0.07477949,-0.005056955,-0.023686046,-0.053760827,-0.068715125,-0.07145846,-0.0101453,-0.02013263,0.030436536,-0.051447827,-0.032628715,-0.035821702,-0.009643653,-0.028201587,-0.013051872,-0.021691483,-0.049225755,0.0059086257,-0.03233213,-0.017151365,-0.039155196,-0.033834565,0.05141973,-0.038140263,-0.06882556,-0.002741699,-0.04787649,-0.036593772,-0.03998613,-0.052027605,-0.027421527,-0.031495485,-0.061696876,-0.062517025,-0.025485462,0.018623691,-0.07447937,-0.035298668,0.073126785,0.03141145
-0.034579825,0.0604905,-0.03259263,0.012007227,-0.025885183,0.0808007,0.056107424,-0.0016492378,0.0077548036,0.052595068,0.08291724,0.016990643,-0.07482545,-0.020918475,-0.040771738,0.020172438,0.04390599,0.0043130945,0.017036153,0.056708872,0.0155852195,0.090724535,0.019000057,-0.031840213,-0.045167234,0.060929548,0.031314693,0.03310044,-0.05151938,-0.0048564314,-0.0065501933,-0.031897355,0.06866557,0.06181532,0.020430472,0.038866147,0.025945742,0.061803006,0.050410185,0.07513436,-0.024234926,0.06178888,0.036476064,-0.032631777,0.043428406,0.06573568,0.035300337,0.04542281,0.05539365,0.073109195,-0.040167287,0.016646583,0.0483911,0.07052496,0.06652665,-0.017830981,0.03729826,0.07731622,0.042555448,0.050696116,0.056125008,0.052619934,0.052017514,0.06451073,0.009686112,0.073751554,-0.0048376545,0.0645693,0.067678764,0.06879968,0.025117142,0.063171856,0.05578079,0.053389803,0.053145345,0.06743873,0.06610594,0.050736673,0.06639527,0.06777456,-0.010577383,0.027168067,0.051121913,0.033743363,0.057624675,0.050741706,0.05995173,0.06670539,0.074983604,0.055818886,-0.006056587,0.05116222,0.00050837384,0.055531435,-0.05856423
-0.05026322,-0.020250352,0.05955646,0.07129308,0.028703205,0.048989933,0.04445793,0.032851,-0.037792787,0.005186743,-0.010863481,0.03204408,-0.029207705,0.01711212,0.04212618,0.0648127,0.021762693,-0.017709821,-0.007319025,-0.009535897,0.046525627,-0.025042329,0.01630589,0.04892101,0.062073607,0.014453603,-0.016125903,0.0042024134,0.015021637,0.00018524038,0.0022216667,0.06457413,-0.004418079,0.02565731,0.04345736,0.024479544,0.018206522,0.020614702,-0.00041248792,0.021286668,0.052221164,-0.034260884,0.037111312,0.01859965,0.024731474,0.007161143,0.013645171,0.023276277,0.038140226,-0.010116046,0.049279053,0.010362722,0.045171503,0.030382596,0.01705742,-0.0036797225,0.05419638,0.010643101,0.008156417,0.029806066,0.038994838,0.033183694,0.018987607,-0.005801597,0.021855593,0.019218728,-0.032679282,0.026756614,0.0047865594,0.019737864,0.014353606,0.028941968,0.023653165,0.034261495,0.0246994,0.020412082,0.014796041,0.05461059,0.026036767,0.009871109,0.006714386,0.011560593,-0.010608232,0.015418037,0.06418288,0.03796803,-0.008691652,0.032421567,0.03044541,-0.050066326,0.05711057,0.0025605564,0.06941441,0.07236997,0.04445966
0.025458185,-0.04107302,-0.010349633,-0.009603499,0.000268223,0.07231828,-0.014486285,0.037080906,0.06487167,0.03275176,-0.028494697,-0.0022600398,0.03648232,-0.007590789,0.046648927,0.053767797,0.065624595,-0.04944616,0.025272053,-0.040813383,-0.039156,-0.038784422,0.0072598504,0.025820179,0.0125014065,-0.0042698598,0.0071920226,0.023225335,0.058439523,0.054716546,0.039656125,0.06653396,0.036909483,0.07165956,0.06623785,0.052562367,0.03328633,0.025923742,0.057429418,0.028164139,0.035841845,0.066329144,0.06754361,0.042888418,0.07045479,0.060710885,0.06533363,0.053724352,0.05134111,0.06692537,0.067973554,0.06002955,0.057432752,0.051661924,0.061009597,0.067211956,0.051510032,0.039596733,0.07536275,0.07526662,0.044445574,0.050743803,0.05697406,-0.007245681,0.053162344,0.011979428,0.0077166976,0.048439123,0.067749254,0.055067677,0.05514837,0.049981263,0.061526116,0.04460245,0.05427194,0.08461872,0.070302695,0.01190184,0.07329195,0.019959396,0.04143331,0.032296337,0.059940588,0.020315794,0.041694928,0.07359846,0.07257638,0.03605726,0.06418796,0.05959145,0.047022607,0.061668925,0.049184058,0.020904064,0.028412208
-0.034467183,0.08303623,-0.0078012515,0.044500057,0.047698848,-0.072227,-0.031206904,0.026950965,0.016918058,-0.038054537,0.019816363,-0.06065109,-0.042672712,-0.060410332,-0.05208996,-0.06295509,-0.013047109,0.065516375,0.06917857,-0.0025126382,0.00034683364,0.017798014,-0.06236287,-0.079209276,-0.0576313,-0.04535175,-0.06941552,-0.07170355,-0.06303887,-0.06391559,-0.014898548,-0.028860059,-0.027076093,-0.017813075,-0.03715243,0.018915955,-0.021700578,-0.02488313,-0.015548414,-0.041432884,-0.01111624,0.032937348,0.04082486,-0.06603967,-0.02876469,-0.011605957,-0.021709325,0.038284697,0.010398294,-0.008631292,-0.031907417,-0.04083778,-0.019695668,-0.013308588,-0.021838007,-0.046133235,-0.034252107,-0.020475911,-0.044053245,0.009781704,-0.008430952,0.0077054445,0.0055706897,-0.044628706,-0.01844929,0.025367195,-0.041127075,-0.033700466,-0.014860007,-0.033842534,-0.028064068,-0.038583994,-0.00031537274,-0.019535014,0.0052776886,-0.014539676,0.002534351,0.024798157,0.0019431151,-0.021582276,-0.018959753,-0.008275302,0.0011712548,-0.01591194,-0.0470823,-0.05374196,-0.03291662,-0.02729566,-0.04360395,-0.0048745996,-0.012094357,-0.042960912,-0.063815646,0.033571042,-0.048964184
0.031025823,-0.017834775,-0.07385742,-0.07483284,-0.06338156,0.006422566,0.049124345,0.008679549,-0.06449024,0.03397395,-0.034396455,0.03821188,0.014155974,0.016969113,-0.016861735,0.040369052,-0.07265167,-0.016953558,-0.05332243,0.07324405,0.040732987,-0.043513834,0.0083653545,0.0242987,-0.01285681,-0.024423845,-0.009359548,0.030263055,0.050555773,0.044197984,0.0040022186,-0.032416195,0.03359435,0.014530278,0.051939297,0.0057755173,0.033145353,0.036649503,0.054390308,-0.0009817019,0.021457367,0.044792753,0.014720057,0.023181295,0.04754603,-0.0057139597,0.033860788,0.028605966,0.043723382,0.011193394,0.032386456,-0.009880673,-0.012154089,0.044962257,0.0040188283,0.016802132,0.014270931,0.042834807,0.053487066,0.025098514,0.053904947,0.083256885,0.019627618,0.042861488,0.018230345,-0.00050752953,0.026618907,0.037845954,0.01636845,0.020826235,0.02002449,0.05361691,0.024296565,0.07959443,0.054664847,0.03977597,0.013547823,0.040643223,-0.03697032,0.014718394,0.059332926,0.04745376,0.029148282,0.048848744,0.038709506,-0.014819391,0.009543831,-0.0071327053,-0.012676255,0.052569605,0.06824567,0.02326817,0.014326118,-0.059943378,0.06661545
