accessories,air fresheners,allergy medications,antiperspirant,apparel,baby backpacks,baby bibs,baby bottles,baby bouncers,baby carriers,baby diaper cream,baby food,baby formula,baby gates,baby lotion,baby mobiles,baby monitors,baby oil,baby play mats,baby powder,baby products,baby proofing accessories,baby rattles,baby shampoo,baby slings,baby swings,baby teethers,baby toys,baby utensils,baby walkers,baby wipes,baby wraps,babyproofing products,bakeware,bandages,bath towels,batteries,beauty products,bedding,body wash,booster seats,bottle sterilizers,bottle warmers,breast pumps,bug spray,candles,car seats,child harnesses,child monitors,child safety locks,childproofing kits,cleaning supplies,cleaning tools,cold and flu remedies,conditioner,cookware,coolers,cutting boards,dental care accessories,dental floss,deodorant,diapers,digestive aids,dish drying rack,dish scrubbers,dishwasher tablets,dishwashing liquid,disposable cups,disposable cutlery,disposable plates,disposable tableware,electronics,facial tissue,feminine hygiene products,first aid supplies,foil and plastic wrap,food storage containers,gardening supplies,hand sanitizer,hand soap,health and wellness products,high chairs,home decor,home fragrance,household items,ice packs,incontinence products,insect repellent,insulated containers,kitchenware,laundry products,light bulbs,lunch bags,menstrual cups,moisturizers,mouthwash,napkins,nursing covers,nursing pads,nursing pillows,office supplies,oral care products,oven mitts,pacifiers,pads,pain relievers,paper goods,paper towels,party supplies,personal care products,pet supplies,plasticware,pot holders,razors,school supplies,shampoo,shaving cream,shoes,small appliances,soap bars,sponges,stationery,storage solutions,strollers,sunscreen,supplements,tampons,tissues,toilet paper,toiletries,toothbrushes,toothpaste,trash bags,utensils,vitamins,ziplock bags
0.035296865,0.00906039,-0.030344455,-0.0343066,-0.04314175,-0.06789951,-0.020193644,-0.051394623,-0.019005388,-0.036956143,-0.048586253,-0.023681788,0.009470574,0.014125825,-0.03474792,-0.04448988,-0.05128517,-0.061839405,-0.085742444,-0.031889748,-0.0048967204,-0.031121098,-0.0041256007,-0.050301824,-0.057126425,0.0008975071,0.018768162,-0.061488975,-0.00032485824,-0.046550177,-0.020822447,-0.042718254,-0.019539857,-0.017187688,-0.053844135,-0.013655583,0.006582345,-0.041389342,-0.0507653,-0.036438324,-0.07349897,-0.039289236,-0.058347687,0.00020523806,-0.04744507,-0.018750506,-0.06351258,-0.058640786,-0.031474452,-0.003586378,-0.048736237,-0.009673998,-0.0047149295,0.008424848,-0.02830143,-0.04346601,-0.015923483,-0.057995524,-0.026494497,-0.0358739,-0.039820705,0.031010536,-0.04416646,-0.023212146,-0.030207673,0.014365186,0.005813622,-0.044688176,-0.036563415,-0.025309462,-0.03105331,0.008639183,-0.016436223,0.004387817,-0.03171158,-0.046088226,-0.039656855,-0.054939564,-0.023971485,0.0003975679,0.03224058,-0.023794744,-0.05038791,-0.04209876,-0.011327067,-0.054792214,-0.026386727,-0.028659744,-0.03852955,0.011751146,-0.014696096,-0.010341934,-0.044653,-0.02439246,-0.009852826,-0.044418894,0.022415832,-0.04596046,-0.030541474,-0.025323216,0.020665068,-0.04836113,-0.015103267,-0.039496664,0.004601361,-0.009269554,-0.012436305,0.003406788,-0.04252301,-0.0208952,-0.025188027,0.0823924,0.007545694,-0.054619215,-0.023489589,-0.020043507,-0.054520387,0.013228624,-0.016513351,-0.035998445,-0.025668828,-0.011793972,0.018042635,-0.0569186,-0.06614186,-0.02996213,-0.01736852,-0.016770957,0.024014656,-0.04362213,-0.039444067,-0.029273821,-0.050555594,0.0105011035,0.010810721,-0.06336409
0.027630758,-0.0017954923,0.07249786,-0.039855637,-0.04412236,-0.040859383,-0.04273546,-0.0107626915,0.06910238,0.025206396,0.058361646,0.014752747,-0.014352862,-0.04929198,0.04520327,0.017337378,0.009019375,0.061738037,-0.0076536764,0.06320285,-0.031535596,-0.006438312,0.068014115,0.046499193,0.04495756,0.03782675,0.0047851964,0.051686633,0.035407275,-0.003176658,-0.016539495,-0.085104674,-0.05818977,0.002012323,0.010422502,-0.048930876,0.062337443,0.01108868,0.06123826,0.06103299,-0.07727361,0.0038980546,-0.03289626,-0.0067028734,0.05683133,0.0716167,-0.059387036,0.02074609,0.037433203,-0.03833099,-0.0605425,0.024683531,-0.007747385,0.05175469,0.074463226,-0.004999196,-0.03581885,0.06555487,0.009268032,-0.025164159,0.008769498,0.038177192,0.045532826,0.021966752,0.04765904,0.0005853198,0.03188141,-0.044158027,0.021318957,-0.009235851,0.028693484,-0.01996576,0.05782155,0.022042317,-0.011643369,-0.040290393,-0.005457427,-0.0005038094,-0.04880356,0.063118555,-0.03745991,-0.03929626,0.030322628,0.027570792,0.050289787,-0.0074121896,-0.019427156,0.04567487,-0.012956248,0.05881808,-0.028119985,0.0769065,-0.007815502,-0.053278666,0.021118537,0.056599744,-0.011758948,-0.046928324,-0.011160204,0.05337717,0.021039424,-0.013692794,-0.059109267,-0.026518874,-0.03765478,0.015167757,0.05009248,0.030319119,-0.026958348,0.010114849,-0.01738282,-0.025903687,0.0019886836,0.013621067,0.036214642,0.046827994,0.041502852,0.030851213,-0.036907174,0.06909061,0.06360891,-0.009461722,0.042893335,0.07375106,-0.06560255,-0.038526412,-0.054263633,0.03236684,0.041345093,0.015608642,0.046451386,0.069354974,0.06550847,0.03427753,-0.008014848,-0.012283283
-0.0666559,-0.023460995,-0.010182834,0.052186135,-0.019843156,-0.0049879397,0.06894484,0.041984625,0.037948854,0.05826019,0.050685037,0.03734142,0.06561644,-0.012449772,0.037758972,-0.031044576,0.05744397,0.06298645,0.06541033,0.067101404,0.05826613,0.02055912,0.048002113,0.08128913,0.04554501,0.017969005,0.06451599,0.055492155,-0.0056315823,0.07799629,0.06882497,0.044814683,0.043028,-0.0055162655,-0.0057838,0.04278475,0.04895144,0.050239917,0.04607129,0.028881159,0.04966738,0.019484166,0.061598327,0.0035384696,0.07734888,-0.041515317,0.011378535,0.010261338,0.023326626,-0.018679338,0.05802903,0.06479746,0.06977975,0.0015813033,0.08093052,-0.043625582,0.07179005,-0.020987114,0.061146945,0.07543723,0.06486567,0.05221601,-0.03667051,-0.024908628,0.015393871,0.037033703,0.061656047,0.021993741,-0.03939633,0.014239118,-0.03901081,-0.052060615,0.062025186,0.07830154,-0.016693646,0.0672939,-0.06621953,-0.0390051,-0.033120774,0.019494623,-0.020912696,-0.03624018,-0.08214844,-0.05997463,-0.025483735,0.039508637,0.07547163,0.07941742,-0.0621875,-0.05185863,0.07751946,-0.021515654,-0.023309654,0.041249443,0.016355226,0.07578338,0.033313338,-0.004639479,0.051316198,0.016535614,0.019159274,0.084769234,0.054358102,0.052961122,0.027393918,0.061120138,0.0070757368,0.055571046,0.056768943,0.026602253,0.093862884,-0.013383592,0.01163545,0.07805819,0.0416877,0.07763079,0.07738053,0.04307519,0.026917791,0.029622657,0.06423858,0.023595527,0.014759878,-0.015234485,0.032120913,0.044245984,0.0150960535,0.019989459,0.021978354,-0.017370375,0.07609349,0.07636284,-0.04732983,-0.04249979,0.013505012,-0.010680413
-0.036920503,-0.07601402,0.00061260833,-0.06819573,0.02263323,0.038425315,-0.051132686,0.0030953062,-0.050241042,-0.06427102,-0.06806703,-0.0070899436,0.0016035369,-0.034653235,-0.040561516,-0.04793502,-0.008741818,-0.0109065445,-0.07416078,-0.06409735,-0.009500515,-0.04305705,-0.07170487,-0.019891758,-0.03254568,-0.07816041,-0.07828341,-0.057775922,-0.045320563,-0.07085077,-0.016817095,-0.070326105,-0.0433037,-0.087959886,-0.06923094,-0.067066304,-0.069614395,0.019122582,0.00690861,0.058181953,-0.081929386,0.011018226,-0.04105178,-0.034748383,-0.055813245,-0.057239126,-0.055291444,-0.08290011,-0.028526057,-0.07285665,-0.028341312,0.0049828268,0.012238516,-0.016278043,-0.052643146,-0.05631167,-0.05552674,-0.07631135,-0.022540815,-0.06270549,-0.05380234,-0.06105216,-0.029461605,-0.050190594,-0.08546596,-0.058250505,0.009386953,-0.052112184,-0.0087790135,-0.072090305,-0.040465664,-0.005189057,-0.036960818,-0.014539386,-0.03911212,-0.0069630737,-0.048805505,-0.04437451,-0.053682413,0.05000226,0.04230358,-0.04206099,0.0114258155,-0.038689815,-0.033841405,-0.034851123,-0.0036752364,-0.062760964,-0.077773646,-0.01280248,-0.00478008,-0.04009056,0.0012162414,-0.065762684,-0.07283574,-0.042162355,-0.06822671,-0.032823015,-0.036647897,0.009470326,-0.018748406,-0.006391199,0.038546387,-0.015848396,-0.08138002,-0.02144111,-0.002908366,-0.053187147,0.010260494,0.029436693,0.034095548,-0.030023381,-0.038479738,-0.057971213,-0.07110363,-0.017103931,-0.063464746,-0.03161548,-0.06007287,0.0446022,-0.08249427,-0.04010414,0.026767442,-0.07371719,-0.068803355,-0.03111918,-0.07561612,-0.052236006,-0.058051955,0.0020700619,-0.07170322,-0.027084008,0.001367379,-0.05856555,-0.0052127037,0.045818526
-0.02070325,0.06597856,0.06421475,1.4887186e-05,-0.037151147,-0.043699753,-0.039661016,-0.059929155,-0.047317255,-0.043125175,0.010677983,-0.0512463,-0.01970068,-0.041079327,0.035048988,-0.027270135,-0.05367229,0.047105327,-0.047732234,0.029182497,-0.023848575,-0.047011457,0.0058553913,0.004196319,-0.03173469,-0.051322073,-0.019759066,-0.013874608,-0.06267845,0.0246843,0.074096985,-0.004541801,-0.036546275,0.030477954,0.054717153,0.064810544,0.01783662,-0.02664691,-0.003987566,0.04317324,0.052910514,-0.023730805,-0.061682504,0.018085223,0.06727939,0.072153516,0.027742667,-0.045082137,-0.057768025,-0.067290165,0.051255718,0.04556221,-0.032400876,0.07441239,0.04603144,-0.024776524,0.0074836807,-0.032890454,-0.023054417,-0.047711708,0.035696436,0.022598663,0.06520872,-0.066187635,-0.06823376,-0.040268093,0.031068528,0.02488055,-0.040786996,0.0070464606,0.0021758957,-0.040890243,0.012647247,-0.048987642,0.0759649,-0.034477644,-0.0508303,-0.07115459,0.055872764,0.034320854,-0.0074784425,0.04107102,-0.0320579,0.07819889,-0.027081972,0.016277988,-0.028891182,0.044568744,0.036621112,-0.07170481,-0.0319485,-0.0064568794,-0.07104477,-0.021323461,-0.0123684965,-0.015196525,0.058441266,0.016988415,-0.009686457,0.05532344,-0.024535295,-0.018863523,0.0386495,-0.06958205,0.015371298,0.08808549,-0.014811232,0.01758824,-0.052922882,-0.0048795138,-0.006635547,-0.028552584,-0.043965604,0.030978471,0.0013655607,0.0089294305,-0.02658165,-0.032884136,-0.004191666,-0.028438635,-0.035069697,-0.045100518,0.001947653,-0.044464607,0.018489389,-0.044681095,0.00086028985,0.06538062,-0.008195305,-0.026063073,-0.043312617,0.054084558,-0.020096429,-0.055067915,-0.05668202,0.0035571032
0.0113670295,-0.025070108,-0.020989912,0.005558039,0.043753408,0.07248075,0.088213354,0.067837335,0.07710392,0.089071795,0.079206154,0.0306815,0.07994442,0.08844984,0.074070595,0.08870085,0.08391172,0.03353773,0.07315513,0.07139912,0.08438368,0.060142618,0.06883558,0.06827713,0.08523484,0.08883119,0.09108983,0.066393286,0.015940173,0.08158159,0.076594904,0.08873319,0.065053985,-0.04663519,0.014041902,0.07424294,0.07399619,-0.018183049,0.061445933,0.043169405,-0.043262005,-0.005820307,-0.07328338,0.070313565,-0.020690383,0.024262259,0.06607662,0.063197665,0.06112518,-0.052724015,0.07374393,-0.027635882,-0.053548194,-0.052090053,-0.011117069,0.00033247736,-0.081621215,-0.060797486,-0.064814605,-0.005019955,-0.020980835,0.0794772,0.024700033,0.012685984,0.008822757,-0.062102906,-0.035975263,-0.009911147,-0.06149141,0.04502837,-0.042106982,0.0063463175,0.028645428,0.072199486,0.0034250089,-0.022252103,-0.03543876,0.06057419,0.002535521,0.059039798,-0.017400272,-0.005890544,0.022766147,0.06704152,0.0069653965,-0.06675768,0.06700565,-0.0020801907,0.030251812,-0.03512212,0.023080025,0.064490594,0.0038543295,0.07955656,-0.031039268,-0.05905149,0.0707741,0.061975658,0.08002907,0.043895587,0.003652132,0.008235528,0.0111131305,-0.0013209333,0.08959495,0.060146805,0.010142863,0.06711303,0.04421373,-0.0113821095,0.040153615,-0.03535098,-0.011491957,-0.045893706,-0.025293455,0.05035671,0.010106956,-0.06530502,0.0013022616,0.056387544,0.04462706,-0.039828774,-0.04718789,0.06938421,0.009802742,-0.0054115118,0.07580057,0.060945213,0.0830448,0.028841361,-0.06143781,-0.062960654,-0.028633678,-0.0643849,-0.04889064,0.0046775425
-0.028176893,-0.008731999,-0.031718384,-0.024133712,-0.043503158,-0.024503298,-0.00555839,-0.026482021,-0.009115015,-0.04416208,0.015706578,0.0051895054,-0.03884728,0.0012855321,0.009298728,0.0057625542,-0.030856423,-0.0427336,-0.010211011,-0.024984334,-0.029607516,0.008690929,0.055497956,-0.022208186,0.022385642,0.03426812,-0.018867435,0.03687821,-0.0407574,0.019748844,-0.0044176024,-0.012436218,-0.062856816,-0.019365383,-0.042924378,-0.025660114,-0.07075172,-0.043925546,-0.015798679,-0.020649942,-0.0033932785,-0.026455002,-0.03948648,0.001016157,-0.04645125,-0.014562791,-0.049836867,0.0062616933,-0.018814083,-0.028208872,-0.016228162,-0.04114043,-0.019997682,0.04098933,-0.024909964,-0.034702133,-0.031947944,-0.021399831,-0.03175439,-0.06177865,-0.007978935,-0.031399902,-0.017321482,-0.018443799,-0.035921626,-0.044454776,-0.034499306,-0.02972142,-0.040220894,-0.029027753,-0.025885511,-0.0628633,-0.0024272702,-0.04770204,-0.03787374,-0.05598217,-0.05540788,-0.07311565,-0.005312762,-0.03731477,-0.03962902,0.0056979666,0.0066955076,-0.030385902,-0.07426796,-0.037528213,-0.053027418,-0.0026778185,-0.025542876,-0.019562205,-0.04608722,-0.067694925,-0.051228307,-0.036213532,0.017838968,-0.05216462,-0.05213676,-0.008785589,0.016894806,0.007902621,-0.059788685,-0.043917537,-0.002106141,-0.033088904,-0.022424692,0.038853742,-0.07634743,-0.026454104,-0.059651047,-0.027272515,-0.044618215,-0.083069004,-0.05460052,-0.050806627,-0.05114187,-0.057173472,-0.050932102,-0.061498966,-0.06463079,-0.00844693,-0.049366213,-0.042069785,-0.021527471,-0.021607123,-0.0115410155,-0.05167652,-0.03743762,-0.042395387,-0.031032858,-0.06155828,-0.045214407,-0.057281807,-0.02467505,-0.069713496,-0.031697217,-0.07110451
0.029420404,0.05878352,0.07607856,0.08065529,0.09479063,0.07807754,0.08563413,0.07584663,0.07780154,0.08149212,0.07772161,0.08332744,0.07885888,0.069725275,0.07277676,0.08358981,0.08167513,0.06461903,0.05550363,0.06204688,0.046105746,0.05464181,0.066105485,0.0803625,0.082368165,0.08561878,0.061932903,0.074439324,0.07886457,0.07799494,0.066626154,0.069785625,-0.018102834,0.050781123,0.07038618,0.07645006,0.060679547,0.07822979,0.060903672,0.064910196,0.06075748,0.07552009,0.06754627,0.07691997,0.06315391,0.072543204,0.081745006,0.070094794,0.07928633,0.03736949,-0.0019397107,0.024768123,0.012976379,0.0330411,0.072743595,0.07230527,0.051814757,0.019579096,0.08124057,0.07721735,0.072582394,0.07921577,0.07749592,0.03873724,0.035819,0.07348694,0.07297579,0.008037928,0.024023717,-0.007734305,0.029058553,0.051610168,0.05293658,0.05575553,0.02761723,0.01148015,0.07055387,0.048957553,0.06394096,0.055303037,0.06375377,0.06525436,0.011227583,0.06771551,0.06452863,0.043385357,0.059051163,0.07765598,-0.038644716,0.07863805,0.069720805,0.07419726,0.07593873,0.077852376,0.07750795,0.07499953,0.07237919,0.059353147,0.076712705,0.06907157,0.052495543,0.062265504,0.07132812,0.07811056,0.051962953,0.048174847,0.049829654,0.073205344,0.06886142,0.048197705,0.0927492,-0.04133252,0.067143455,0.07738692,0.07660113,0.07700712,0.07618398,0.086074,0.06172847,0.05611433,0.07809087,0.054171316,0.02186922,0.08150171,0.074581765,0.071984805,0.075455785,0.05308475,0.07402242,0.06847985,0.07897373,0.07639886,0.04915073,0.06705102,0.07398675,0.059343845
-0.08564608,-0.08258422,-0.040019263,-0.068962336,-0.07894774,-0.02677702,-0.07488847,-0.037978552,0.00041592956,-0.033918228,0.0565057,-0.043515667,-0.02080803,-0.04333036,0.032302193,0.06646747,-0.0037833708,-0.014525746,0.014753064,-0.008396476,0.007296594,-0.06542581,-0.021284796,-0.002171966,0.015399095,0.009161199,0.030830108,0.0014056559,-0.05177173,0.009810173,-0.041720014,-0.02424612,-0.02646982,0.024304915,-0.027013417,0.04598476,-0.049920745,-0.021194665,0.0062284083,0.07635527,-0.052114945,-0.048875824,-0.065850474,-0.0026457417,-0.053263202,-0.007554909,-0.05528573,-0.073132716,-0.02462276,0.0011687778,-0.02431273,-0.055931527,-0.044228602,-0.062160034,-0.013003883,-0.014754351,-0.013870496,0.05260842,-0.08299956,-0.07732929,-0.054484677,0.019508857,-0.02645649,0.023123719,-0.019821344,-0.00040002304,0.01868459,0.034794163,-0.03597346,0.014868083,0.009161883,-0.051786125,0.002605584,0.06336743,-0.026964566,-0.04780326,0.02109716,-0.023269689,-0.025177145,-0.011817113,-0.005213325,-0.0656531,0.028577602,0.061558098,-0.023685127,-0.043367077,0.0033969602,-0.019438762,-0.060424652,-0.042383615,-0.011715862,-0.083232805,-0.021115802,0.058196895,-0.043577164,-0.08043864,-0.060558207,-0.0108149,0.017082676,-0.020804878,-0.003227291,-0.07209471,-0.05788164,-0.07462627,-0.009288408,0.028243747,0.027617432,0.004388899,-0.045106422,0.03699461,-0.065998845,-0.010801307,-0.056308668,0.022993622,-0.0034470793,-0.027527625,-0.049644556,-0.054671764,0.027360672,-0.015757984,0.015345602,0.025497895,0.025893172,-0.05330629,-0.048543468,-0.06674767,0.00050547847,-0.019158363,-0.019568287,-0.033548955,-0.07665193,-0.034557752,-0.027663477,-0.06397935,-0.062608786,-0.06427735
0.087178074,0.06825843,0.062103126,0.06448526,0.037091453,0.06081841,0.059916798,0.06359243,0.037099738,0.03711463,0.069855705,0.0666676,0.06531226,0.049964998,0.06923934,0.04840331,0.05547997,0.06967965,0.065092586,0.075575955,0.046355464,0.08647854,0.020440763,0.067363195,0.06594782,0.047422547,0.023078548,0.03842359,0.042124737,0.04332094,0.07286708,0.0638075,0.03160551,0.079801396,0.07384066,0.051653225,0.055010047,0.06430923,0.042055357,0.024701554,0.06065315,0.0666592,0.06169645,0.07075423,0.046749286,0.05486666,0.063323,0.04920181,0.03706037,0.039203312,0.07597282,0.07066289,0.08184649,0.08075581,0.070785955,0.025908953,0.054247808,0.06969086,0.07885734,0.070139095,0.06567668,0.05712678,0.04642038,0.01800822,0.023911977,0.045181785,0.02894016,0.05279103,0.011909255,0.038979605,0.02342685,0.009743894,0.026197,-0.022070501,0.081017874,0.04373512,0.046376936,0.069560654,0.052824095,0.05474899,0.032297686,0.019260053,0.026532937,0.010521126,0.07434503,0.08134433,0.031044485,0.064634144,-0.027229784,0.050835736,0.048506394,0.043290544,0.047542136,0.036481053,0.070559956,0.06532413,0.05038278,0.0565301,0.065094545,0.05578197,0.046711307,0.027525125,0.057124984,0.05741897,0.047236927,0.0731615,-0.010873752,0.05074415,0.0824515,0.015362974,0.08616255,-0.010972672,0.03286617,0.05369337,0.054614253,0.06812206,0.075310975,0.06347313,0.016054899,0.067296185,0.005467108,-0.006016703,0.08284249,0.073717915,0.067835376,0.059293967,0.045533285,0.045168433,0.049557947,0.04620558,0.062719196,0.04581765,0.063934445,0.025576683,0.042537946,0.079308614
0.046680346,0.055845056,0.032599602,0.037662234,0.035489023,0.06863809,0.058242146,0.054593064,0.046071734,0.045312773,0.035124656,0.050008092,0.0749709,0.08137579,0.059759326,0.0682223,0.056018073,0.050872747,0.044260595,0.040957276,0.052352265,0.070319176,0.05335081,0.06239473,0.061229374,0.06801863,0.07793242,0.05515858,0.055469558,0.0612219,0.06986518,0.03461307,-0.004518748,0.008477076,0.06797548,0.05279562,0.050014872,0.029197745,0.016968552,-0.010520477,0.02870012,0.052790727,0.0462171,0.006005717,0.03880888,0.03379743,0.05152327,0.032355264,0.056696422,0.013275145,0.048292674,0.06045032,0.03915411,0.04272668,0.039924763,0.039223388,0.029098812,0.053405907,0.0681839,0.0064669205,0.061289012,0.022419857,0.01292353,0.055793453,0.038873784,0.020585114,0.055368613,0.010196086,-0.0015369314,0.027242754,0.002156556,0.04367788,0.056302946,0.027503517,0.06172041,-0.043294463,0.036259614,0.032270752,0.03255881,0.017378971,0.035211906,-0.003251099,0.0002954945,0.021488167,0.03700823,0.06759026,-0.021707073,0.044622052,0.023629345,0.025827162,0.019603742,0.061611105,0.04183652,0.012735458,0.06286227,0.05257469,0.016367737,0.05859323,0.07093985,0.022895684,0.018707668,0.01581741,0.023847291,0.023645075,0.046946958,0.0050255726,-0.0016350945,-0.008906841,0.059535444,0.015555191,0.04740518,-0.0028192478,0.041449226,0.039223254,0.06201045,0.06029894,0.03765346,0.05545376,0.039408986,-0.010924359,0.07165819,0.0037200125,0.012265031,0.069561414,0.07464923,0.060139664,0.040222052,0.06706313,-0.0013542834,0.065214776,0.028377056,0.05053763,0.042976476,0.01207137,0.045623936,0.022643834
-0.07750868,-0.025643,-0.029607859,0.06465774,-0.026455367,0.0673409,0.002529964,-0.00056078186,0.011855593,0.03057675,0.05218258,-0.06032393,0.033994913,0.055417523,0.05306114,0.030521417,-0.07644646,0.023732059,-0.025179058,-0.020431649,-0.020318672,-0.05863698,-0.033037744,-0.008165955,-0.037913594,0.044853855,-0.016371494,-0.033522233,-0.052000362,0.04149913,0.052371364,0.000365958,0.009721804,-0.014376956,-0.0049819886,0.06899061,0.02822401,-0.001797662,0.07181781,0.06542248,-0.03136578,-0.04486682,-0.049227063,0.041290972,-0.030681746,0.03465393,-0.0028074393,0.028203586,-0.0657764,0.046240546,0.06787007,0.041009087,-0.031284563,0.0728571,0.03168111,-0.021228736,0.060924254,-0.028630365,-0.0805914,-0.07341579,0.06004232,0.057685483,-0.0012388075,-0.042620122,-0.091921285,-0.07456128,-0.062075358,-0.026637914,-0.05026119,-0.01417431,-0.040738713,-0.056346342,0.058292445,0.015748879,0.04519849,-0.010190232,0.008112885,0.025876248,0.028660553,-0.014246371,0.05549957,-0.009895918,-0.03250877,0.053240128,-0.0453518,0.047036547,0.008811782,0.005434709,0.0485746,-0.033342652,0.0089146,-0.020489998,0.038073126,-0.028628968,0.007763781,-0.049866624,0.041700818,0.080437414,0.07563248,0.07211222,0.019350981,-0.0019666299,0.000827236,-0.03207325,0.049854964,0.019367877,0.0057678698,-0.003958006,0.044294596,0.0011374474,-0.016667843,-0.026155297,0.033196695,0.036923967,0.05889124,0.028060257,0.025611963,-0.039320502,-0.078409754,-0.035810508,-0.06059643,0.033992097,-0.049649023,0.02566188,0.025875425,-0.009411976,0.04036461,0.04172188,0.074442185,-0.048953846,-0.04394552,-0.023248283,0.017931508,-0.056968454,-0.05870867,0.005951533
-0.07792567,-0.0035955226,-0.013872339,0.036092635,-0.0026082718,0.02586888,0.030212615,0.03351508,-0.025482113,-0.035429668,0.049762834,0.027188083,-0.018932324,0.03784429,-0.0022403547,-0.038077794,-0.053771615,-0.031561848,-0.01469436,0.052721154,-0.06556824,-0.07722244,-0.050889578,0.005400405,-0.007744478,-0.060939837,-0.014146566,-0.057018,-0.014276804,0.00077571307,0.040148813,0.042788282,-0.07289082,0.046957135,-0.032523878,-0.0034033668,0.028053498,-0.072451614,0.07434401,-0.03339385,0.02585123,0.049990915,0.012808821,-0.059980053,0.019038059,0.002408155,-0.016201349,-0.01977238,-0.058703274,0.010962671,-0.052563187,-0.058520406,0.009917351,-0.04678481,0.01006842,-0.0045480155,-0.012759809,-0.008180715,-0.07520824,0.071375325,0.009926944,0.07402593,-0.054813057,-0.048725985,-0.06002811,0.0044138585,-0.048382066,0.044498917,0.060723662,0.06518908,0.036981735,-0.050865967,0.062083516,-0.033634044,-0.061013564,0.00941922,0.014464625,-0.047143754,0.0090075685,-0.03636863,-0.048158407,-0.032737873,-0.039803192,-0.013129522,-0.047744233,0.039774783,0.055481505,0.025941117,0.048313577,-0.021415267,-0.037769224,-0.06638502,0.016910342,-0.021024577,-0.0077251107,0.006043682,0.0679322,-0.021420214,-0.06304148,-0.00966512,-0.053264134,-0.06585409,0.061439194,-0.017029162,0.057475343,-0.03980567,0.03487406,0.05652761,-0.04237697,-0.055539664,-0.079213314,0.07356154,-0.003303108,-0.03809061,-0.04851237,0.032722767,0.006397946,0.022377145,-0.06501439,-0.04569804,-0.03234717,-0.025990762,-0.049280502,-0.05850877,0.0014900344,0.03167434,0.06754257,0.077600844,0.064739875,0.031330623,-0.02253456,-0.034388103,0.06448546,0.020806834,0.05563806,0.0700175
0.052866235,-0.004124454,0.014533388,0.07454182,0.005177056,-0.06412855,-0.088816404,-0.08553679,-0.07715251,-0.09067128,-0.07963979,-0.08568735,-0.08502347,-0.08984608,-0.078645475,-0.08890305,-0.08625321,-0.054961264,-0.089339145,0.037697334,-0.09504291,-0.08600347,-0.09077203,-0.078641534,-0.08795831,-0.08998827,-0.106944226,-0.08708675,-0.08441435,-0.08611078,-0.060885094,-0.09031585,-0.03724199,0.017146822,0.013478463,-0.02698095,0.008439109,-0.02823992,-0.00081338256,0.06493353,0.03661061,-0.02719209,0.05412591,0.0017856176,-0.027790798,0.06661612,-0.06962333,-0.08832698,-0.09055859,-0.08320991,-0.01137783,-0.017596971,-0.02645508,0.008518025,-0.029214429,-0.027795266,0.009495466,0.016388774,0.048214175,0.022240544,0.058201455,-0.066688895,-0.005738408,-0.06888322,-0.06075301,-0.018308103,-0.032791633,0.06490477,0.045962963,0.05901743,0.032418307,0.05137898,0.027254015,0.038382635,-0.0025756008,0.048264544,-0.028234975,-0.060021248,0.05123428,0.047512464,-0.006682597,-0.048417788,-0.019484939,0.02737105,-0.024265083,0.029166011,0.047543958,-0.06655827,0.060598988,-0.037166804,-0.042454123,0.06973392,0.016267654,0.066734925,-0.02798135,0.027824745,-0.016979553,-0.0015666984,-0.032195423,-0.020841636,-0.035195228,0.03966469,0.017663024,-0.06235609,0.022429485,0.0471858,0.03162874,-0.044254314,-0.0015689239,0.000120146426,-0.09381982,0.00015779436,0.035654463,0.041510914,0.010513521,-0.020899424,0.03455154,-0.030146116,0.014156676,0.04851334,-0.06681062,0.0061198007,0.04430921,-0.08008,-0.007453231,-0.032230485,0.061595812,-0.026451755,0.0126524465,0.0105374735,-0.004656081,0.049617898,0.043320376,-0.006410898,-0.07390078,0.005496551
