4th of july,all saints' day,all souls' day,anniversaries,anzac day,april fool's,april fool's day,april fools,arbor day,armistice day,ascension day,bank holiday,bastille day,black friday,boxing day,carnivale,children's day,chinese new year,christmas,christmas eve,christopher,christopher columbus day,cinco de mayo,columbus day,constitution day,day of the dead,democracy day,dia de los muertos,diwali,earth day,easter,easter day,eid al-adha,eid al-fitr,election day,epiphany,fat tuesday,father's day,flag day,fourth of july,good friday,grandparents day,groundhog day,groundhog's day,halloween,hanukkah,holi,inauguration day,independence day,indigenous peoples day,international day for biological diversity,international day for disaster reduction,international day for mine awareness,international day for monuments and sites,international day for the elimination of racial discrimination,international day for the elimination of violence against women,international day for the eradication of poverty,international day of biological diversity,international day of charity,international day of commemoration and dignity of the victims of the crime of genocide,international day of democracy,international day of families,international day of forests,international day of friendship,international day of happiness,international day of human rights,international day of human space flight,international day of non-violence,international day of older persons,international day of peace,international day of persons with disabilities,international day of rural women,international day of solidarity with palestinian people,international day of sport for development and peace,international day of the girl child,international day of the midwife,international day of the world's indigenous peoples,international day of tolerance,international day of zero tolerance for female genital mutilation,international literacy day,international men's day,international volunteer day,international women's day,international youth day,july 4th,juneteenth,kwanzaa,labor day,liberation day,lunar new year,mardi gras,martin luther king day,martin luther king jr. day,martin luther king's day,memorial day,memorial day ,mlk day,mlk.day,mother's day,national day,national day of prayer,new year,new year's,new year's day,new year's eve,parents day,passover,president's day,presidents day,ramadan,reformation day,remembrance day,republic day,resurrection day,rosh hashanah,saint patrick's day,spring break,st patrick's day,st patricks.day,st. partrick's day,st. patrick's day,superbowl,teacher's day,thanksgiving,thanksgiving day,thansgiving day,the chinese new year,the queen's jubilee day,three kings day,valentine's day,valentines day,veteran's day,veterans day,victory day,women's day,world aids day,world cancer day,world diabetes day,world environment day,world food day,world health day,world refugee day,world water day,world wildlife day,yom kippur
-0.049049918,0.0734051,0.025050316,-0.066959105,0.062159427,0.043101754,0.05946597,0.043101754,0.04692806,0.04379281,-0.029344862,-0.059658244,-0.08839602,0.0029696543,-0.000517152,0.0037943185,0.034112893,0.0129489675,-0.014108852,-0.021956727,0.03219416,0.020936951,-0.06187062,0.039513204,-0.0013758739,0.041594572,0.027625278,0.045729905,0.017077412,0.04667151,-0.012415231,0.020559913,-0.011628883,-0.014933157,-0.025385983,0.015595915,-0.025942918,0.03839877,0.02017075,-0.053861063,0.013109895,0.012177326,0.046975125,0.037827816,0.025692053,-0.048884492,-0.046261434,-0.030690288,-0.019107416,-0.00074778456,0.031451352,0.018720832,0.06136294,0.057695143,0.044588905,0.04222433,0.049891908,0.019030653,0.049652077,0.039669875,0.048484962,0.038867395,0.02574553,0.061682276,0.03654162,-0.0013731202,0.046726394,0.081583396,0.0345699,0.051756598,0.010554032,-0.021220572,0.017311344,0.043013282,0.045642298,0.03393153,0.022855954,0.034195196,-0.051703814,-0.0023228435,0.014048359,-0.01049839,0.012651527,0.016797805,-0.03756792,-0.0456341,0.0052816975,0.010245152,0.027405033,-0.012020211,-0.041755993,0.013883827,0.03092197,0.017031621,0.032386485,0.032386485,0.016563935,-0.027026625,0.041928478,-0.0075195516,0.034318477,0.007832814,-0.0011140652,0.017010547,-0.00088601763,0.043154083,-0.026195934,0.011706809,0.011706809,-0.049010914,0.011108972,0.02979135,0.039114736,0.04031229,-0.028346,0.007891317,-0.032595076,0.016435549,-0.00090257096,0.035467383,0.016435549,-0.010420753,0.04751286,-0.013485444,-0.006723531,-0.019595578,0.010082914,-0.034224886,-0.00059291656,0.019064477,0.019064477,0.06301028,0.06301028,0.02236286,0.009621419,-0.016484786,0.024929255,0.031852122,0.02343602,0.007623456,0.04161071,0.004977973,0.02184142,0.045124456,-0.011301479
0.03649394,0.030868186,0.0008323823,-0.023890147,0.034986146,0.017495321,0.017265039,0.017495321,0.0064940345,-0.00081252586,0.0020811146,0.00753311,-0.019495942,-0.008325674,-0.0028031205,0.019749781,0.039855577,-0.020049585,0.012757433,0.050145797,-0.019080114,0.00078420225,0.038723163,0.001184796,-0.016592087,-0.046718962,-0.020460451,-0.04559587,0.0053312583,-0.020614063,0.012303185,0.0026415642,0.011651427,0.026017701,0.01181658,-0.0043730475,0.003791586,0.0009216286,-0.07144527,0.03321563,-0.013120386,0.0064935144,0.051682953,0.06038308,-0.0045882734,-0.017662773,-0.032609668,-0.04598902,0.027938223,0.033091906,-0.025922103,0.06168872,-0.0439704,-0.006583684,0.021275327,-0.011652308,0.0049770395,-0.03127023,-0.001250045,0.03795186,-0.035579547,0.036669098,-0.037610024,0.009474417,-0.015614532,-0.054094657,0.024090972,-0.0398443,0.000980442,-0.04149708,-0.0068468624,0.018527513,0.022781866,-0.060581606,0.009313155,-0.03454439,0.022947073,-0.045163922,-0.04491701,-0.03252456,0.0052368823,-0.0008777234,-0.020557517,0.033632625,0.030616287,0.047152493,-0.0064098286,0.0064484985,-0.015422355,-0.011349517,0.032770235,-0.05470183,-0.03930069,-0.056893997,-0.013580458,-0.013580458,-0.04377124,-0.0694367,-0.013710334,0.0009281625,0.0041344985,0.022850864,0.039831027,0.037119932,0.06455514,0.009339493,0.0011108493,-0.029625338,-0.029625338,0.038828894,0.035362557,-0.02195703,-0.0060503404,0.034054007,0.016627692,0.018230503,0.028031483,0.030362451,-0.06458699,0.041309744,0.030362451,0.051349863,0.032921623,0.032802515,0.025441749,-0.021124372,-0.05054299,-0.045290187,0.002917746,0.02458163,0.02458163,-0.021627761,-0.021627761,-0.029864796,-0.0071908324,-0.0018588762,-0.04145031,0.018488098,-0.058070343,-0.019300159,-0.06572719,-0.020413345,-0.00090671016,0.011639913,-0.000556914
-0.005212262,0.022683004,0.037175335,0.031522486,0.080206744,-0.007532959,-0.007569087,-0.007532959,0.026834235,0.06103566,0.032045107,0.017360508,0.053170204,0.040628143,0.047530573,0.017697366,0.020869622,-0.02988981,0.049987465,0.062226616,-0.026936246,0.03308755,0.05659771,0.024385143,0.02591631,0.0625844,0.04573645,0.035393495,0.060980465,0.04802771,0.05888709,0.069773436,0.06547362,0.05078946,0.010670708,0.031716287,0.01917036,0.092988044,0.026259927,-0.0070805037,0.032978214,0.039138786,0.052087884,0.06483627,0.040619668,0.09582254,0.06537383,0.031045478,0.03944738,0.046456173,0.021656016,-0.013998729,-0.014171227,-0.009282694,0.043018304,0.06631969,0.042891324,0.04664058,0.02090653,0.010140409,0.037658896,0.07137778,0.03293495,0.04830294,0.055584706,0.046179805,0.063307755,0.06291231,0.037578147,0.06802263,0.032948073,0.026899636,0.06255261,0.0059202597,0.02102134,0.081501484,0.02737694,0.035311982,0.033458333,0.010045151,0.076369256,-0.022458281,0.062623,-0.015973048,-0.0026808013,0.06412207,0.095289305,0.05128819,0.030706013,-0.024610775,0.047262687,0.05255263,0.0542506,0.052119046,0.05698192,0.05698192,0.062477108,0.08131969,0.055276748,0.001278564,0.060094945,-0.05473113,-0.03912789,-0.03053788,-0.015550365,0.050444763,0.07750157,0.03763437,0.03763437,0.013285235,0.032698296,0.05559375,0.026766967,0.034663603,0.07415391,0.080533,0.010629931,0.08051944,0.057260387,0.078330964,0.08051944,0.031150974,0.05607486,0.070574336,0.072095096,0.061432138,-0.030617349,0.028883692,0.05943306,0.06344888,0.06344888,0.0777634,0.0777634,0.016882295,0.085775554,0.042299263,0.038304158,0.048900623,0.02768605,0.05124484,0.04105745,0.039177913,0.040031914,0.027489806,0.085173056
-0.056895345,-0.0829432,-0.044575717,-0.04928106,-0.037416007,-0.07005712,-0.070880845,-0.07005712,-0.07083512,-0.052006863,-0.037153427,-0.07402203,-0.051209167,-0.073662855,-0.07667915,0.005610051,-0.04341327,-0.017954366,-0.09737346,-0.077811874,-0.06486052,-0.04850381,-0.028590074,-0.062341902,-0.0183736,-0.07043073,-0.031176079,-0.04548133,-0.066484384,-0.096046865,-0.11575861,-0.10831879,-0.0716867,-0.05068433,-0.040509395,0.007162194,-0.052745976,-0.07611477,-0.046350658,-0.04771406,-0.056916438,-0.07716651,-0.07028414,-0.06631992,-0.11439551,-0.062108807,-0.054989915,-0.057708558,-0.0275627,-0.033010352,0.0020325042,-0.007104973,-0.021418883,0.021372968,-0.03179625,-0.005657966,0.029614389,0.012772871,-0.020115724,0.03365383,0.010122555,-0.027873328,-0.03206605,-0.048339024,-0.0131389825,-0.040774126,0.009502205,-0.006756681,0.004507534,-0.033079218,-0.0109372,-0.028095193,-0.02516736,-0.007144719,-0.042263914,-0.04631588,-0.021827716,0.00094232295,-0.055979285,0.006674562,-0.062228978,-0.0025954673,-0.06879251,-0.024729803,-0.06010841,-0.04553594,-0.057096884,-0.07680555,-0.0081077665,-0.018584417,-0.06954742,-0.034234233,-0.026256958,-0.028232554,-0.053716153,-0.053716153,-0.037410773,0.00147532,-0.07411205,-0.088142335,-0.043339275,-0.053521566,-0.04969185,-0.037730083,-0.05171805,-0.07263445,-0.09072462,-0.07791556,-0.07791556,-0.09494681,-0.053876206,-0.036856566,-0.064909145,-0.087916166,-0.014906886,-0.07357674,-0.065496996,-0.080933206,-0.004448826,-0.03932775,-0.080933206,-0.06853967,-0.0838697,-0.08532602,-0.083188236,-0.025855199,-0.036302246,-0.035950746,-0.061420623,-0.10856984,-0.10856984,-0.046205692,-0.046205692,-0.02068817,-0.093512185,-0.04570767,-0.052009076,-0.08761143,-0.041909438,0.0016394313,-0.017526343,-0.027991733,-0.018414136,-0.04080645,0.01702087
-0.020101689,-0.07275211,-0.033308905,-0.021522462,-0.049695566,-0.010561273,-0.002144121,-0.010561273,-0.04659793,-0.018973151,-0.052990653,-0.024451833,-0.048842285,0.014832042,0.022441195,0.05396637,-0.009774842,0.013367266,0.010385904,-0.008348874,0.03848655,0.0042429483,-0.011819761,-0.027401783,-0.01285177,0.05321435,-0.046848767,0.04543329,-0.016188221,0.00016403684,0.029785285,0.020577017,-0.06779305,-0.06663802,0.004903086,-0.073425256,-0.028541207,-0.033428088,-0.03688919,-0.011376409,0.0013993983,-0.006819163,0.018984748,-0.026311515,0.066058874,-0.020403791,0.0066861305,-0.011701999,-0.01146124,0.00822882,-0.009495627,-0.07712053,-0.05177723,-0.0553285,-0.06403411,-0.017476415,-0.101433665,0.0017903877,-0.10101915,-0.021062585,-0.04943857,-0.04706522,0.0358336,-0.03891393,-0.020780273,-0.012834103,-0.015692728,-0.032873105,-0.012930713,-0.009053817,-0.06319386,-0.013263559,-0.042188767,-0.033138856,-0.051973104,-0.010579165,-0.0038431624,-0.04081168,-0.07758607,-0.07164925,-0.03846672,-0.06465383,-0.036096174,-0.036123626,-0.018590797,-0.0025679264,0.0045386283,-0.0072453488,-0.082592644,0.018167213,0.011977595,-0.017907595,-0.024140017,-0.026550358,-0.04981361,-0.04981361,-0.02024782,0.028024582,-0.034543004,-0.021534925,-0.062432874,0.039313648,0.05083115,0.0502146,0.044039283,-0.031141954,-0.010432351,0.011772524,0.011772524,-0.06179515,-0.06791739,-0.02188297,-0.05368684,-0.01625383,0.026042018,0.0036612488,-0.049055945,0.013497763,-0.02397233,-0.042953033,0.013497763,-0.019150648,-0.028034672,-0.027648203,-0.014159991,-0.02121784,0.014582002,-0.028929768,-0.029711878,0.011089004,0.011089004,-0.050734755,-0.050734755,-0.048841108,-0.015098011,0.0021183088,-0.027270123,0.009455117,0.012980397,-0.03738405,0.006799327,-0.055013936,0.022784756,0.012956034,-0.064671606
-0.020741992,0.015921926,-0.00468626,-0.020407986,0.0065261563,0.017244255,0.010561509,0.017244255,0.0003157215,-0.021831889,0.047506645,-0.0311453,-0.03411562,-0.006644803,0.022675078,0.021647,0.0036376459,-0.0850413,-0.041122187,-0.036589053,-0.003745221,0.07189901,-0.058673535,0.04895694,0.010896046,0.02546381,-0.03397305,0.0334687,-0.0071624923,0.0165245,0.03806206,0.064914346,0.00672625,-0.002305304,0.03245212,-0.053878475,-0.0047306446,0.03620971,0.032402072,-0.02508078,-0.0006390976,-0.011129625,-0.008305277,-0.0023743724,-0.051100794,-0.02473263,0.009339955,0.0058936398,-0.011692024,0.0016718708,0.033208832,-0.02720393,0.023739148,-0.010937479,-0.037195433,0.008632403,0.00091862853,0.029381687,-0.0010447232,0.0052912175,-0.059506882,-0.034800783,0.03389198,-0.034559146,-0.02204091,-0.029808745,0.024254164,0.0026038717,-0.058045104,-0.030495027,-0.031137183,0.035442926,0.0026357917,-0.016314054,-0.0140374545,-0.020565609,-0.017926915,-0.0028294,0.058760844,-0.017226176,0.0167331,-0.010009661,0.016332489,-0.042761803,-0.021641899,-0.022097226,-0.016044816,0.0067804614,0.010366438,-0.0027784256,-0.04536644,-0.0016786744,-0.0040164073,-0.014830623,0.0040802993,0.0040802993,-0.00834106,-0.028321957,0.041875992,-0.012355709,0.024909658,-0.036128964,-0.051159333,-0.049498357,-0.057395384,0.017859105,0.00800133,-0.000112874666,-0.000112874666,-0.022377426,0.04503205,-0.024409145,-0.014644794,-0.0018150384,-0.006166611,0.030130073,-0.02176277,0.036424246,0.03037715,0.058209293,0.036424246,-0.052561723,0.010026134,-0.019701356,0.010709951,0.0017216072,-0.09795623,-0.06454235,-0.027204439,-0.0030503166,-0.0030503166,-0.0148101095,-0.0148101095,-0.017110845,0.032684956,-0.009241357,0.0038241977,0.029775325,0.030730281,0.0065003624,-0.015918572,0.024894154,-0.009053925,-0.036584046,-0.022844402
0.011675076,0.009873323,-0.018921722,-0.0034084963,0.01472422,0.034313858,0.029075827,0.034313858,-0.009060096,0.016116217,-0.016792003,-0.028252758,0.0053017647,0.016366385,0.01376669,-0.0137678925,-0.032977674,0.0380606,0.02718176,0.03227451,0.017765975,0.060024973,-0.0042226953,0.039352726,-0.048028715,0.013071282,-0.032096278,-0.014248465,-0.022935253,0.001598414,0.004551143,0.038382728,-0.0016166714,-0.014255624,0.016247798,-0.058195163,-0.009028193,0.034272872,-0.03407394,0.0047803824,0.050626762,0.0037661404,0.0027656914,0.005420774,-0.011269916,-0.027068168,-0.02741874,-0.005390643,-0.028986651,-0.018310733,-0.0202085,0.009748014,0.009343542,0.009997441,-0.0121586155,-0.0052340124,-0.013743186,-0.0319693,-0.012735138,0.028313715,-0.026414614,-0.031831957,-0.025550153,-0.023622725,-0.027765369,-0.026197387,-0.004369176,-0.03839459,-0.029490042,-0.0147084845,-0.032918252,-0.019364756,0.0006769209,0.019256618,-0.013910723,-0.022919454,0.007972245,-0.038887545,-0.016833762,-0.067433745,-0.016532917,-0.021277979,-0.01949534,-0.034478117,-0.0064654993,-0.016777065,-0.012923602,0.0015727943,-0.07047,0.056071784,0.008902008,0.04763776,0.053784017,0.04104271,0.04046859,0.04046859,0.046349015,0.02638779,0.025035035,-0.023120962,0.0007310696,0.06613383,0.059765875,0.065776855,0.05670429,-0.00026132006,-0.014164382,-0.003872137,-0.003872137,0.03837716,-0.025626294,0.0036482909,-0.006416181,-0.016564352,-0.014512401,0.025559021,0.02738986,0.02851489,0.006523268,0.01206062,0.02851489,0.00018225455,-0.00340916,0.002585995,0.045287233,0.027155546,0.048076812,0.03648729,0.01951392,0.04220977,0.04220977,0.02527195,0.02527195,0.014506211,-0.014841959,-0.043672703,0.0027021172,-0.044590376,-0.038426626,-0.046326872,-0.043899514,-0.023826595,-0.037742518,-0.04868868,-0.026351945
-0.048136685,0.0221801,-0.005198932,-0.041679807,-0.05997698,0.08673032,0.09049516,0.08673032,0.011130369,0.025798135,-0.026768807,-0.0059722243,-0.0021748082,-0.025118647,-0.030318612,-0.049609773,-0.023952791,-0.043390404,-0.037190426,-0.037135713,-0.04968447,-0.0077430247,-0.017548312,0.0049099354,0.026249014,0.03119495,0.050249107,0.02962158,-0.0119621055,0.024340065,-0.016924335,-0.00838401,0.019818863,0.010003433,0.012739601,-0.06904387,0.05183399,-0.0064000837,0.0052503115,-0.05765013,0.005373481,-0.020519927,0.026438924,0.025285585,-0.040751573,-0.020472232,-0.035020072,-0.022884736,-0.0013799694,0.022341454,0.012617609,-0.018675778,-0.02803868,-0.015285123,0.0034690644,-0.003002512,0.061803956,0.007817001,0.004732457,0.04769866,0.061247233,0.0027710071,0.053966183,-0.033767775,0.043265153,0.060953617,-0.0018659564,0.01849141,0.029425975,0.07138283,0.055696584,0.03415869,-0.023528654,0.06533196,0.008078075,-0.025131686,0.025866756,0.0054038796,-0.009429907,0.053813435,0.0013460757,-0.0031543747,0.019649668,0.009402223,-0.05967722,-0.015800945,-0.017992875,-0.04188991,0.011119138,-0.02185018,0.049561515,-0.03232517,-0.040202323,-0.04558897,-0.023191812,-0.023191812,-0.037223943,0.0030792907,-0.005613601,0.00047929503,0.0037985446,-0.039463054,-0.032422405,-0.02713553,-0.043945506,-0.020401618,-0.009466414,-0.020317947,-0.020317947,-0.037867006,-0.019049643,-0.009989309,-0.010978932,0.0254416,-0.017774872,-0.057283048,-0.068988346,-0.06758317,-0.041060083,-0.014122019,-0.06758317,-0.06235326,0.0012396039,-0.033492606,-0.01407053,0.01775833,-0.044669468,-0.05359617,-0.056958478,0.021287626,0.021287626,0.027528357,0.027528357,0.00048562523,0.016158259,0.016810412,0.04177886,0.06330348,0.045645356,-0.006703352,0.032282192,-0.0043543126,-0.02626682,0.06036616,-0.04193338
0.050876,0.09227014,0.061724856,0.021922894,0.070321396,0.018544804,0.031559803,0.018544804,0.043473758,-0.03207571,0.023593612,0.055033524,0.02657943,0.026786672,0.04900795,-0.027005024,0.054928444,0.03540101,0.027654855,0.09246198,-0.031788677,0.07654544,0.055235453,0.07056607,0.04708781,0.044951294,0.022882918,0.035300106,0.05385508,-0.011373772,0.051058084,0.066280186,0.04644276,0.061724395,0.031276904,-0.025834009,0.017694946,0.027226014,0.0033989486,0.052263502,0.092713416,0.058711894,-0.015766786,0.0175742,0.08177685,0.009230193,0.042336408,0.052909948,-0.004860478,0.08195167,0.0093128765,0.0033694122,0.024040634,-0.03460911,-0.032081302,-0.0256643,0.0013963758,-0.0021304833,-0.012668155,-0.07872809,-0.014377602,0.008656608,0.011343063,-0.008035262,-0.016483368,-0.014694629,-0.0437067,-0.044802226,-0.02412463,-0.037627283,-0.0021194243,-0.0064341715,-0.0015765924,-0.009758918,0.001997981,-0.0028401404,0.04866639,-0.026923938,0.03514089,-0.0149374455,-0.045369,0.0043853167,-0.04955031,-0.04121461,0.043753378,0.0476939,-0.014005292,0.067426495,-0.05284485,0.022341058,0.030863749,0.02884062,0.020693962,0.044008136,0.037618473,0.037618473,0.006800195,0.024158241,0.018802386,0.039245524,0.072146095,0.05735783,0.06531437,0.07900365,0.09198234,0.017181324,0.07455867,0.04081405,0.04081405,0.03399832,0.07614505,0.030967038,-0.028901344,0.018041212,0.07963501,0.08581679,0.00211552,0.08389151,0.041903276,0.10331767,0.08389151,0.011917601,0.04974156,0.09125168,0.099483766,0.04139353,0.040326037,-0.0002998716,0.03615771,0.013107801,0.013107801,0.022794345,0.022794345,-0.030222299,-0.004503096,-0.0061681652,0.017161634,0.015265594,0.008919361,0.04547177,0.036109317,0.03583203,0.016438797,0.026333796,0.086908735
0.033079237,0.06423402,0.07100286,0.0465115,0.040245958,-0.019811671,0.0014523842,-0.019811671,0.030893676,0.116241075,0.014929447,0.0369114,0.077992454,0.017649291,0.0878095,-0.0009275042,0.029253034,-0.017830392,-0.04067396,-0.015888158,0.031670827,0.037093174,0.0008642168,0.05345038,0.059322152,0.07255797,0.04907991,0.028678255,0.055920187,0.006825152,0.036797006,0.07952539,0.038923074,-0.012866065,0.098809816,0.013480217,0.0073026014,0.037883252,0.032889243,0.023156747,0.0027722453,0.05291951,0.067063674,0.086114176,0.05426894,-0.0047023515,0.052365083,0.08537876,0.04650049,-0.0152803585,0.098777585,0.064144455,0.009921802,0.03335257,0.110910766,0.04041871,0.09609144,0.09993467,0.098674655,0.06993775,0.06298062,0.03863812,0.0960806,0.07488345,0.03553949,0.04879988,0.046534833,0.07345993,0.048735093,0.047908373,0.06912454,-0.032407064,0.0024975124,0.06482456,0.012637793,0.08550096,0.022921432,0.0016907164,0.026119165,0.09991636,0.045538664,0.097700804,0.03283182,0.065345794,0.026596287,0.090345405,0.022925379,0.07637407,0.07414915,0.04585662,0.014704875,0.083537176,0.093222864,0.09045891,0.06990655,0.06990655,0.0620034,-0.011548793,0.02907417,0.06539776,0.022559386,0.009284859,0.0100899115,0.037215292,0.007752482,0.04287521,0.07241849,0.07754488,0.07754488,-0.062333673,0.06361861,0.036750793,0.011585589,0.057996493,0.020346357,0.0338904,-0.00286177,0.016993074,0.0111983875,0.03941062,0.016993074,0.00533839,0.057361316,-0.027697163,-0.009590932,-0.006802146,-0.01606839,0.06558707,0.020568155,0.033456404,0.033456404,0.06400623,0.06400623,0.045730643,0.03335275,0.03925024,0.032469507,0.072399355,0.0140571315,-0.0089175245,-0.007824973,0.0357288,0.0066980403,0.011176919,-0.026085615
-0.0052626557,0.043071758,0.07195541,0.014878443,-0.009243908,-0.04368453,-0.048165765,-0.04368453,-0.0075202286,-0.017429018,-0.015277255,-0.01931921,0.024418809,0.0036887492,-0.023048552,0.076843336,-0.023492202,-0.02831434,0.009155479,-0.020487927,-0.0061322763,-0.012736155,-0.010183791,-0.017256634,-0.03891099,0.014372062,-0.030986533,0.012603418,0.02743707,-0.023079524,0.013333094,0.0031799048,0.0018222468,0.001917762,-0.035742734,-0.0053558825,0.026832677,0.019442173,-0.012784191,0.0052710488,-0.024690429,0.034486733,0.028806686,0.03212829,-0.00045401906,0.001902757,-0.0022765503,-0.032318667,-0.013345722,-0.031467084,-0.012776899,-0.014280255,-0.028566664,-0.025048949,-0.020896548,0.0115161715,0.0061916164,0.0065825437,-0.019837748,-0.00580485,-0.02600932,-0.0032721553,0.030306606,-0.052611172,-0.017043203,-0.0114070205,-0.03538415,0.0022055127,0.015553002,-0.009575207,-0.013865439,0.012301181,-0.02339881,-0.04302504,-0.02088894,0.0035323997,-0.0039331233,-0.011903156,-0.00023237818,-0.048681617,-0.026450297,-0.044110555,-0.018368617,-0.006053485,0.00830199,0.021909539,0.009736971,-0.034040097,-0.0067102844,-0.020358523,0.011835384,0.0053656613,-0.0020743064,0.011429029,-0.03431917,-0.03431917,0.006156691,0.0990042,-0.012547533,-0.02411728,-0.036329955,-0.03507271,-0.028758042,-0.04920433,-0.04379111,0.037311684,0.031145982,-0.018283792,-0.018283792,0.0055220295,0.006727368,-0.023981111,0.0054358914,0.014972869,0.017037723,0.012825182,-0.006501439,-0.00034819753,0.04276803,0.022277486,-0.00034819753,-0.017784309,-0.015156904,-0.00981495,-0.023155771,0.0037007504,-0.022796731,-0.0095967455,0.048176404,-0.02774097,-0.02774097,-0.00662486,-0.00662486,-0.032612305,-0.02976213,-0.024280708,-0.017347828,0.022236133,-0.029402688,0.0044255424,-0.002735501,-0.022301074,-0.021787426,-0.01899959,-0.0012078529
0.02895869,0.054211766,0.039890703,0.055885293,0.07155587,0.048049454,0.052957304,0.048049454,0.06974406,0.08930993,0.08150902,0.08695228,0.042198703,0.02529306,0.035201073,0.0013719043,0.044427596,0.10457327,0.085719086,0.086412944,0.02884025,0.08758594,0.033625156,0.10079892,0.067879744,0.046026886,0.041383166,-0.00025394186,0.051423393,0.08564463,0.05123883,0.07372068,0.038890056,0.0505627,0.104976304,0.0042693247,0.069323994,0.08060617,0.07606657,0.013278704,0.06705835,0.08442722,0.020891823,0.027577909,0.08654517,0.059050936,0.029960765,0.06426069,0.06559178,0.044476144,0.051307257,0.046418473,0.0129001085,0.04685616,0.06863039,0.018669723,0.092562705,0.058384053,0.055039477,0.036646996,0.037297238,0.08715789,-0.018401323,0.10211776,0.059652124,0.012457249,0.06506779,0.019759566,0.063547395,0.06510039,0.07452294,0.034170296,0.094120584,0.03774211,0.074100174,0.06512119,0.043997064,-0.004949486,-0.0196035,0.08181629,0.060878135,0.055272132,0.052308332,0.026181396,0.03523326,0.027767215,0.029834304,0.10903277,0.03898317,0.08759734,0.052402884,0.059349734,0.053189375,0.063162364,0.055567916,0.055567916,0.07107997,0.001543507,0.06596059,0.07654019,0.07186694,0.0785725,0.067470744,0.07774721,0.062231928,0.0855255,0.069616854,0.12272146,0.12272146,0.03142861,0.02820185,0.04136283,0.054852236,0.07289772,0.061993703,0.06041701,0.0790653,0.06391119,0.011587247,0.06701539,0.06391119,0.02540882,0.10863228,0.10608482,0.11919096,0.104102045,0.104978114,0.05776098,0.071192294,0.085258275,0.085258275,0.037209503,0.037209503,0.06909506,0.058232155,0.023538496,0.037025247,0.030049764,-0.01047756,0.07137928,0.044907995,0.04024194,0.032534655,0.004313279,0.0763518
-0.009779482,0.014377792,-0.019927047,-0.02854718,-0.013356421,0.013827588,0.02373321,0.013827588,0.010769793,-0.04209334,-0.027009264,-0.050503366,-0.035159245,-0.08980909,-0.036006715,-0.015742853,-0.049048875,-0.011446125,-0.055769846,-0.046917938,-0.07910596,-0.06495296,-0.030886294,-0.04366761,-0.0818116,0.0216604,-0.06675588,0.03739912,-0.02132477,-0.017158683,-0.075283036,-0.0711534,-0.0052343076,-0.004908219,-0.054094296,-0.032484554,-0.06338831,-0.020296039,-0.028720155,0.007927361,-0.0775666,-0.03829821,-0.059938636,-0.064159706,-0.05325845,-0.037856065,0.039307136,-0.068149276,-0.042566083,-0.01084399,-0.053716864,-0.0024908625,0.037068184,-0.042306073,-0.014138534,-0.010045501,0.0033088005,-0.06722228,0.009366437,0.012772965,-0.029507989,0.006206194,-0.008773116,0.050645456,0.04149088,0.0014845994,0.043207843,0.013187448,0.048413478,0.051132057,0.014140266,0.010669239,0.070830435,0.081284784,0.030903064,0.018702233,0.0036544274,0.022300523,0.025165003,-0.0010290224,0.015390869,0.02535416,0.011303479,0.025087524,-0.009448995,-0.10522047,-0.071211725,-0.031100381,-0.04148381,0.0067669763,-0.044830512,-0.08253109,-0.07415922,-0.078286275,-0.026065785,-0.026065785,-0.067676365,-0.01567889,-0.018429255,-0.028807122,-0.036431875,-0.025639236,-0.014545105,-0.022341652,-0.024671005,-0.03490869,-0.071018524,-0.0694284,-0.0694284,-0.012776545,-0.026854616,-0.0058337436,-0.014010304,-0.026386175,-0.047233306,0.030429522,-0.012881343,0.036186665,0.02857785,0.037715938,0.036186665,-0.059030656,-0.060124926,-0.104462475,-0.09156839,-0.07130291,-0.013367182,0.0035797826,-0.014417849,-0.0364685,-0.0364685,-0.06190518,-0.06190518,-0.027871221,-0.02265072,0.008820353,-0.016418977,-0.014255128,-0.00018798053,-0.05761064,-0.0048587415,-0.02914728,0.0109634455,-0.018325053,0.019491123
