abyssinian gladiolus,african daisy (gerbera),african violet,agapanthus,alstroemeria,amaranth,amazon lily,anemone,angel's trumpet,angelonia,anise hyssop,anthurium,apricot blossom,aster,asters,australian sword lily,azalea,baby blue eyes,baby's breath,bachelor's button,balloon flower,balsam,bamboo orchid,bearded iris,begonia,bellflower,bergenia,betony,bitterroot,black-eyed susan,blanket flower,bleeding heart,blue eyed grass,blue false indigo,bluebell,borage,bottlebrush,bougainvillea,butterfly bush,cactus flower,calendula,california poppy,calla lily,calluna (heather),camellia,canna lily,canterbury bells,carnation,catmint,celosia,chelone (turtlehead),china aster,chinese lantern,chrysanthemum,cineraria,clematis,clivia,clover,columbine,coneflower,cornflower,daffodil,dahlia,daisy,echinacea,evening primrose,forget-me-not,four o'clock flower,foxglove,freesia,fuchsia,gardenia,gerbera,gladiolus,globe amaranth,heliotrope,hellebore,hibiscus,hollyhock,hyacinth,hydrangea,iceland poppy,iris,jasmine,lavender,lily,lily of the valley,lily-of-the-nile,lisianthus,love-in-a-mist,magnolia,malva,marigold,money plant,morning glory,narcissus,nasturtium,orchid,painted daisy,pansy,passion flower,peacock orchid,peony,periwinkle,petunia,poppy,portulaca,primrose,queen anne's lace,queen of the meadow,ragged robin,ranunculus,red hot poker,rock cress,rose,rose campion,rudbeckia,salvia,sea holly,sea lavender,sea thrift,shasta daisy,siberian iris,silver dollar eucalyptus,snapdragon,snowdrop,spider flower,starflower,statice,stephanotis,stock,strawflower,strelitzia (bird of paradise),sunflower,sweet pea,sweet william,tansy,tiger lily,tithonia,toadflax,trillium,trumpet vine,tuberose,tulip,turtlehead,verbena,veronica,viola,violet,virginia bluebell,wallflower,water lily,wax begonia,waxflower,wild columbine,windflower,winter jasmine,wisteria,wood sorrel,yarrow,yellow archangel,yellow bell,yellow flag,yellow foxglove,yellow iris,yellow star thistle,yellow toadflax,zantedeschia (calla lily),zinnia
-0.04687988,-0.045587413,-0.0066657155,0.03899856,-0.023572369,0.00017699471,-0.047460042,-0.07827646,0.015156695,-0.010659938,-0.06464245,-0.073605895,0.021649376,0.058512904,0.018896243,-0.024592837,0.020290164,0.044480078,-0.0007744909,-0.059324298,-0.029344685,0.049858842,-0.014102358,0.0045234626,0.042993728,-0.05255174,0.058696337,-0.0050449627,-0.021380758,-0.05658312,0.0068229246,0.005466841,-0.035432924,-0.07239494,0.027972495,0.04376868,0.053686406,0.021562006,0.04395634,-0.036796983,0.035239402,-0.044976093,0.0065722964,0.048922405,0.013282635,-0.044208977,-0.015829144,0.009174493,-0.05148993,0.039910283,-0.010888296,0.002466169,-0.070282646,0.019093314,-0.030493516,0.058297273,0.037105765,0.029754858,0.0553222,0.0102160005,0.030818382,0.020201877,0.031261675,-0.027452793,-0.0018381547,-0.06931182,0.034103677,-0.069331415,-0.051974185,0.018451603,-0.060560625,0.047877293,-0.028169239,0.029620133,0.03161633,-0.040347364,0.04988514,0.044584535,0.0140072275,-0.021752112,0.016805163,0.027427291,0.06563287,-0.06696859,-0.0679205,-0.0017898702,0.010085306,-0.0016980848,-0.04334931,-0.04334375,-0.0007937349,-0.00074843166,0.0076678083,-0.04732764,-0.018970514,0.011099933,-0.0008542285,0.02242184,-0.061047018,-0.0036970805,-0.0054930747,0.032355897,0.00029832975,0.014912061,-0.01314826,-0.042843338,0.023538863,-0.060151346,-0.047460902,0.049527694,-0.002374751,0.00023290335,-0.05150397,0.025748163,-0.06099275,-0.050043702,-0.0007322742,-0.056244448,-0.05174599,-0.06783887,-0.050957054,0.00028934804,0.008024518,-0.0064615705,-0.048407674,0.06560003,0.023598429,0.03652265,-0.023428187,-0.034586266,0.04184533,-0.025133336,0.022491163,0.074031435,-0.01412602,-0.028179657,0.025820712,0.014948598,-0.044219427,-0.019955704,0.037173945,-0.017542252,0.022495162,-0.027761724,-0.019170156,0.017716343,-0.03104848,0.023754796,0.043102734,-0.03474674,-0.030698596,0.036489394,0.053838205,-0.067705095,0.052857634,0.05565572,-0.038384594,-0.05534037,0.06386288,-0.0029151365,-0.0069806995,-0.028600635,0.0065552057,-0.047635734,0.018410493,-0.015259799,-0.054344244,0.024934804,0.033503383
0.05240707,0.01427992,-0.0018285636,-0.043447804,-0.05789459,-0.015339345,-0.046120238,-0.0332847,-0.04409321,-0.10745493,0.032002017,-0.08146554,0.0234119,0.024779273,-0.044534534,-0.012170116,-0.044950243,0.0075479387,-0.02328319,0.025483945,0.050294936,-0.056740634,0.024761453,-0.014499399,-0.0080475705,0.023137197,-0.07528348,-0.046206493,-0.041540883,-0.05653205,0.04900542,-0.043116298,0.03842971,0.013259367,-0.036831453,-0.08909039,-0.01791938,-0.019729171,0.0064065307,0.017765688,-0.042919982,0.007219067,-0.0052997004,0.0074077756,-0.06967965,-0.028667493,-0.0033631132,-0.013879628,-0.07491325,-0.08704655,-0.0015321644,0.038747527,0.010753315,-0.009398663,-0.087897174,-0.019819425,-0.073305085,-0.034623336,-0.0143467225,-0.07960582,-0.01680378,-0.044777904,-0.030775912,-0.04280658,-0.0068433657,0.030291637,-0.10458845,0.075398475,0.0016083503,0.003844926,0.011243863,-0.0614033,-0.060154334,-0.008063211,0.05888955,-0.073511496,-0.08705275,0.025459616,-0.049429953,-0.0014639199,-0.018442227,0.019264288,-0.06079752,-0.027670328,-0.048363246,-0.046468142,0.058279872,-0.09745822,-0.03173235,-0.09961541,-0.034783624,0.054435477,-0.06589635,0.03877217,-0.030846994,-0.027215816,-0.017058836,-0.03070338,0.037174914,-0.053632747,0.038205083,0.040719073,0.020477306,0.003964449,-0.04679443,-0.039402872,0.047646828,-0.026865339,0.017044432,0.012578745,0.017149787,-0.0320781,-0.033803046,-0.024918498,-0.040791478,0.014144262,-0.0705687,0.019902613,-0.036448024,-0.024060026,0.026587924,0.03752978,-0.0018912021,0.0032101236,-0.04618427,-0.09893296,0.0069883885,-0.094228856,-0.08060975,-0.06809509,-0.051150404,-0.095664255,0.061970137,-0.056575324,0.00805142,0.0058238446,-0.07506718,-0.0075258533,-0.08992091,-0.09026304,-0.031204207,0.0020652297,-0.1275545,-0.01879436,-0.022888951,-0.046485953,-0.054656513,-0.045198236,-0.03887784,-0.0075593605,-0.05555587,0.0060620257,0.02903197,-0.06956772,-0.024507785,-0.09229956,-0.003063262,-0.061201885,-0.028118977,-0.043875083,0.004818309,0.0035682695,-0.033471003,-0.015918989,-0.008148865,0.02307964,-0.067675754,-0.0018710514,-0.022220083
-0.011218056,0.0032774028,0.0011933306,-0.031578705,-0.00665156,-0.023761373,-0.024384478,-0.018541776,-0.05659275,-0.017135894,0.027844623,0.011147662,0.025860585,-0.05809427,-0.0389806,0.03654778,-0.025436524,-0.011148372,-0.035537384,0.018164849,0.051844392,-0.0065018083,-0.011935738,-0.015542781,0.006723127,-0.018546768,0.035361763,-0.048533402,0.025740553,-0.020209372,0.019849995,-0.07235178,-0.012527074,-0.032159105,-0.019662805,0.047655936,0.020294921,0.012130666,0.028856218,0.03734869,-0.018410532,-0.04844959,-0.0068285614,-0.01126461,-0.0394746,0.011624677,-0.00999874,-0.04320707,0.0092696715,-0.009300482,0.030949673,-0.063969724,-0.007673018,-0.0061358497,-0.010966603,-0.051538076,-0.023955138,-0.068147905,0.0004361741,-0.008286548,-0.012219002,-0.06481018,-0.0016863825,-0.036707655,-0.018918898,-0.03388378,-0.06692255,0.0066608903,-0.055931058,-0.048898265,-0.06332781,-0.026751578,-0.028275512,-0.03718922,-0.0048799333,0.037476495,0.012919647,-0.06290786,-0.044281326,-0.043655027,-0.011931985,-0.015599036,0.0049348734,-0.002427839,-0.02122267,0.034057386,0.06633479,-0.013392468,0.041057102,-0.042719785,-0.043318983,0.03402808,-0.020804983,0.015414061,-0.05037864,-0.03483016,0.00073272287,-0.01351822,-0.0020156777,0.0036232516,0.05701948,-0.009208531,-0.016933944,-0.057934962,-0.03615227,-0.03664593,0.07704044,-0.0142434975,-0.03113991,0.037613887,-0.039006095,-0.04452492,-0.028040666,-0.05764706,-0.014929839,-0.0034185902,-0.074655555,0.03667526,-0.041076005,0.0007023361,-0.020991003,-0.031077558,0.014146875,0.0051372796,0.0169448,-0.039368145,0.058892775,0.037869908,-0.029446915,-0.06800781,-0.027164467,-0.017807182,-0.03207687,-0.05726283,-0.057685055,-0.060630724,-0.019133493,0.015253836,-0.014157113,-0.006640747,-0.020254385,-0.035152066,0.041409384,-0.070946805,0.020682145,-0.0029112468,0.017860832,-0.019544316,-0.033827987,-0.025678758,0.007492301,0.030762093,0.04682292,0.009086078,-0.015833955,-0.046161238,-0.0012610449,-0.0429242,0.042468946,-0.014561673,-0.060402587,-0.062721595,-0.06603162,-0.069884606,-0.019952001,0.021037856,-0.055908777,-0.0070056557,-0.053119075
0.054375343,0.05692305,0.055080116,0.06259648,0.051217623,-0.015017621,0.060229775,0.05842627,0.043017987,0.056677792,0.057685085,0.07465169,0.033586223,0.021745937,0.007880246,0.031746726,0.026839549,-0.0011372253,0.036593635,0.06943031,-0.0028492194,0.052094273,0.06747586,-0.011216097,0.042518705,0.011630584,0.020456584,0.06033607,0.005861065,0.022416411,0.024051258,0.028847758,0.03710507,0.023891907,0.06863409,0.08206406,0.022543797,-0.044003475,0.024568623,0.031927403,0.040371366,0.037988566,0.046721958,0.038493924,0.0542109,0.050285663,0.06972197,0.052578945,0.043500982,0.010915089,0.11782597,0.06673504,0.0058874413,0.0390672,0.007969829,0.026243694,0.053542532,0.06679603,0.037469525,0.05781396,0.037586424,0.06650505,0.059837267,0.0458269,-0.0054170284,0.040272366,0.03816552,-0.028923204,0.04533011,0.043196745,0.04349185,-0.023594454,0.06598273,-0.03661771,0.031265005,0.010928711,0.068198055,0.042356834,0.061989088,0.032673776,0.022871742,0.066495635,0.029276595,0.047116667,0.037022106,0.016480308,0.04925217,0.035142414,0.029445043,0.068098485,0.037328057,0.028484711,0.016437551,0.047147356,0.07111793,0.023857782,-0.0034822584,0.057045553,0.023643319,0.027204895,0.009670459,0.05389375,0.05493541,0.0132616935,0.08222937,0.06022048,0.0067803874,0.049939908,0.04099201,0.025236435,0.06344655,0.049624413,0.023508985,0.06948646,0.04586792,0.06456418,0.08385018,0.053297274,0.04567597,0.04060147,0.005440571,0.030687468,0.035333294,0.053942874,0.059723854,0.07637061,0.013089304,-0.024312599,0.050917298,0.0722915,0.02060049,0.074650444,0.07164312,0.053750526,0.041653406,-0.035736386,0.053767793,0.024067232,0.014010488,0.071244076,0.04485046,0.060281448,0.004394689,0.07011168,0.03431032,-0.0107785445,0.01355146,-0.016137067,0.05751631,0.031491913,0.056809515,0.033266403,0.0373914,0.041216787,0.0668789,-0.009103122,0.038429935,0.06131769,0.051690288,0.0423881,0.009979839,0.041152317,0.021611525,0.04909902,0.031889915,0.05453466,0.060451206,0.038679436,0.04064657
0.006141583,0.031133143,0.060104497,0.0035256366,-0.013938408,-0.0046106786,0.013743948,0.036921043,-0.00946132,0.011436096,0.008788478,0.052943185,-0.0022448064,0.01867324,-0.009579476,0.039981805,-0.0018788372,-0.02718485,0.014054093,0.0498024,0.03221131,0.0069472245,0.04705159,0.059480056,0.01961154,0.006805909,0.019395411,-0.0013154207,0.054991327,0.0123321675,-0.011467767,-0.018527688,-0.030556982,0.023555605,-0.08536539,0.0022249885,0.004810103,0.0076091895,0.026324555,-0.05661162,0.02668658,-0.073107444,-0.036597256,-0.041562732,0.033583116,-0.002591558,-0.06362357,-0.0017601445,-0.012143595,0.007780896,0.024308557,-0.025123302,0.03547209,0.04577665,-0.05527976,0.045710023,0.04759198,0.003454493,-0.0068840673,-0.013856955,-0.03730543,0.062377106,0.01996983,-0.032065514,0.022574352,0.013999597,0.041651256,0.040223327,-0.00018912081,0.032253973,0.03127097,0.024358345,0.023411956,0.021005679,0.05218784,0.04500197,0.018835407,0.0020523265,-0.017259093,-0.037331454,0.037065778,-0.05285903,0.07394236,0.06227374,-0.04579258,0.035107248,-0.019154688,0.0069531156,-0.054084565,-0.0031243693,-0.06287884,0.015916238,-0.031962447,-0.04869867,0.023112332,0.061464556,-0.03299694,0.055810332,-0.06993325,-0.05107061,0.051004816,0.027653761,0.053622957,0.0011966618,0.002779368,-0.06029405,-0.027801713,0.022680918,0.0011555841,0.008898536,-0.0124572795,-0.0020288695,-0.058581512,0.009901616,0.060671363,0.071847536,0.0074423216,0.023911444,-0.023448654,-0.031989183,0.048400197,-0.061575692,0.0604606,0.0057597524,0.033770274,-0.06313926,0.021748066,-0.03612016,-0.035487216,-0.031988323,0.008164686,0.07198537,-0.06134467,0.046855256,0.0074025104,0.04572629,-0.033667296,-0.04516609,0.01511633,0.052624907,0.047853272,0.06394635,-0.021983474,-0.0106089935,-0.00013461275,-0.0039454284,0.011217441,0.066255346,0.063048705,-0.07718541,0.012282268,0.034920152,0.038316786,0.034162033,-0.032233417,0.02151578,0.04868301,0.05654808,-0.0665246,0.014571756,0.032568034,0.034699593,0.057472616,0.054820776,0.077586085,-0.034567144,0.07609789,-0.040106643,0.031963684
-0.022391725,0.053927973,0.047537338,0.017875424,0.019711843,0.05563411,-0.06103438,0.0037136471,-0.037827507,0.05467835,0.019065578,0.02306202,0.02360303,0.06684301,0.013118442,-0.04820138,0.06927866,0.033454075,-0.004743922,-0.0048636817,0.038905855,-0.006601683,-0.025339343,-0.0023271411,0.06924442,0.013590965,-0.046824466,0.014842969,0.02957605,0.034413934,0.061197568,0.033145294,0.0643701,0.0029874328,0.02420465,-0.039968904,-0.015636243,0.033338472,-0.036546733,0.06314245,0.013835244,0.054212306,-0.032341458,0.022594228,-0.0001912451,-0.0053201495,-0.04727476,-0.030647673,-0.012310949,-0.021653451,0.054743834,0.062806375,0.058676563,0.019878969,0.040257998,0.0101522645,-0.012920423,0.058230452,0.03179364,0.023662137,0.042845353,-0.0066734427,-0.002605628,0.024705384,0.0003314007,0.044526525,-0.008739352,0.04752063,0.07077336,-0.009139472,-0.0070648496,-0.008794196,0.04245335,-0.0012536665,0.07412436,0.0056072692,-0.009268456,0.015046126,-0.043697424,0.04073777,0.00615658,0.05675219,0.007020553,0.028848147,0.043831598,-0.03476253,-0.0031525472,-0.048512343,-0.00026673268,-0.07480999,0.05978836,-0.030024469,0.04656073,0.06828809,0.016477974,0.05896808,0.027279032,-0.013965171,0.070495225,0.022816425,0.036120668,0.035809513,0.017763393,-0.018045187,0.05541387,0.012998257,0.050859798,0.009444033,0.024894927,0.017511716,-0.04695141,0.03123558,0.023696069,0.024156349,-0.008144774,0.0009775404,-0.049235675,0.044177428,0.05830925,0.040356573,-0.053588346,0.025588654,-0.0016928882,-0.04819158,-0.0053164037,0.016009083,0.049253434,-0.035426088,-0.02093032,-0.011707397,-0.00984919,-0.0719484,0.051726174,0.03632208,-0.039399337,-0.044230912,0.033536077,-0.04907349,-0.07271878,0.05326687,-0.022990637,0.06409682,-0.023414103,-0.024202961,0.03614291,0.08033747,0.046107348,-0.021599099,0.018500106,0.013868594,0.001994083,-1.378535e-05,0.0086885905,0.022194535,0.05058369,0.007063681,0.016682368,0.043951135,0.044904765,0.05601762,0.02642755,0.041493293,0.046526343,0.070185,0.034785613,0.06792719,0.06126412,-0.014288814,0.038490877
-0.072421364,-0.033754215,-0.020962289,0.020538546,-0.04483148,-0.06687376,-0.0022877788,-0.043323383,-0.035726726,-0.048952617,-0.048875865,-0.041780613,-0.042842392,0.029715987,-0.02339858,-0.05004807,0.0008989625,-0.032222796,-0.06525809,0.011977374,0.021927558,0.014765617,0.042140543,0.053602528,-0.006260751,-0.04039899,-0.06604744,0.0058219773,-0.07728042,0.014564133,-0.021989662,-0.053346753,-0.035165258,0.036025956,0.0076917093,-0.03591778,-0.028525904,0.019809488,-0.034843627,0.026248021,-0.052891098,-0.047501665,-0.0594531,0.019538386,-0.06634217,-0.0540315,-0.0086407205,-0.013072613,0.03990917,-0.037737668,-0.013069353,0.05867541,0.020883052,-0.061408497,-0.04559978,-0.03598163,0.030126953,-0.062363673,-0.05543986,-0.017455067,-0.0030595288,-0.044313848,-0.05547521,0.032032985,-0.027613563,0.07219772,0.010981094,-0.008863264,-0.034289476,-0.045300566,0.034467686,-0.021591438,-0.026209846,-0.014920263,-0.035939083,-0.011199326,-0.052596476,-0.013114765,-0.020909728,-0.05471691,-0.060693674,-0.07256842,0.040370215,0.06261424,0.033587154,-0.030025946,-0.010996905,-0.08127145,-0.068447754,0.031998727,0.071297646,-0.024958817,-0.050757013,-0.026241807,0.05772558,0.0118075535,0.020973226,0.014876633,0.016613983,0.0054836543,0.030198984,0.042841077,-0.034949895,-0.03788975,-0.055053804,-0.064474255,-0.031757373,0.05590977,0.07616186,0.059602242,0.015357676,-0.023602622,0.06649255,-0.01361446,0.0233756,0.022720268,0.009013986,-0.044464745,0.042873964,0.012263768,-0.043482877,-0.03484467,0.011221908,-0.057715267,0.033349235,-0.061047673,-0.05102006,-0.06562637,-0.074228324,0.047179613,-0.011285334,-0.019157821,-0.012041988,-0.0770058,0.024052221,0.013137324,-0.025320688,0.014839806,-0.033965293,-0.03185409,-0.019432597,-0.03195843,-0.0064966064,0.00096862856,-0.0024413979,0.012313009,0.060213085,0.059686217,0.04590252,0.04421006,0.016560074,-0.041131817,0.034814455,-0.04631406,-0.041744735,0.117185645,0.039204925,-0.0013949284,-0.014080799,-0.010921057,0.0031144104,0.011785059,0.007522148,-0.015703356,0.04318228,-0.0152867045,0.016074896,-0.052694984,-0.068482414
0.0530722,0.053021688,-0.0773792,0.019729817,0.067288615,0.007677264,-0.045401733,0.01767713,-0.052756146,0.009922268,0.02210577,0.024483293,0.022698382,-0.010557731,0.027967976,0.017856212,0.010474949,0.024560925,-0.04101613,-0.016524563,-0.022247784,0.03924738,-0.020195656,0.06867656,0.030243848,-0.031097285,-0.021209305,-0.020327548,0.007562724,-0.022546558,0.024736738,-0.024477892,-0.021110443,-0.03128933,0.007849449,0.036694158,0.032137994,0.056289684,-0.044828735,-0.010599163,-0.053635363,0.07485511,0.034193378,0.023421533,0.045256615,-0.014158377,0.017596664,-0.03436381,2.5373121e-05,0.0012155755,-0.017518625,-0.050302435,-0.04918366,-0.01590599,-0.02203165,-0.013042369,0.045375228,-0.0007260568,-0.027126951,-0.020788148,-0.0032077576,-0.009973908,-0.01481751,0.079922035,-0.001089782,0.023803046,0.02425851,-0.0065857596,-0.036720715,0.03434309,0.01767419,-0.04048578,-0.016491843,-0.0331084,-0.013247967,-0.00071646884,-0.0073066815,0.025902506,0.027407015,-0.021419307,0.012702873,0.020097736,0.033208236,-0.056321084,-0.037313677,-0.0077402587,0.05239149,0.029325726,0.03083444,0.052345112,0.048416555,-0.04205842,0.035244346,-0.0023748863,-0.04184596,0.05783272,-0.034708165,0.03134585,0.0679165,-0.040449444,-0.015389194,0.005153101,-0.037901126,-0.0002463588,0.05198419,0.079029426,-0.02888814,0.06810648,0.024278564,0.008099595,0.016806785,-0.027721426,-0.019390687,0.0850106,-0.058177322,-0.06312895,0.019698113,0.011676073,0.060015626,-0.05332116,0.046307184,0.07899269,0.04456489,-0.047544144,-0.0042802203,0.04224022,-0.007135139,0.045652006,0.018081242,0.0062399977,0.01155766,-0.0026358853,0.017102648,0.029019518,0.085625306,-0.051332325,0.0151705835,-0.004721637,-0.017264491,0.0015129496,0.035037596,-0.033392534,0.054424495,0.014890186,0.00032875643,-0.025119055,0.069442034,-0.022821011,-0.063275225,0.018965121,0.06976801,-0.010142637,0.07899812,-0.010603211,-0.027205369,-0.05602562,-0.04698876,0.04426083,-0.051699713,-0.02611551,-0.02428154,0.036702868,-0.04044671,-0.008477828,0.023454534,0.020731563,0.013019676,0.023365974,0.030178871
-0.07722851,-0.03660141,-0.033010393,0.007693981,-0.02443199,-0.07564232,-0.052657228,-0.0630129,0.013527839,-0.03270814,-0.04159622,-0.040971115,-0.05645639,-0.07065898,-0.08146701,-0.013619612,-0.045403976,0.01225878,-0.0012432854,0.044315223,-0.001360398,-0.07643568,-0.03145147,0.004196571,-0.07417139,-0.044962917,-0.057116855,0.0556123,-0.00051018415,-0.06294513,-0.05709755,0.0484274,0.00037166485,0.0148192635,-0.052032903,-0.010378266,-0.056128085,-0.011483118,-0.020891495,-0.047822773,-0.09104658,0.026333962,-0.040189277,-0.06291133,-0.091961846,-0.070507735,0.0152217345,-0.06815879,-0.031136448,-0.06177057,-0.03809718,-0.04406477,0.011200833,-0.07949178,-0.026742393,-0.05690547,0.08267633,-0.067117624,-0.029877132,-0.06127098,-0.077803314,-0.027927728,-0.048151918,0.00044426133,-0.03979056,-0.023585917,0.011831574,-0.06750405,-0.06285053,-0.027225481,-0.07894671,-0.034372833,-0.045351245,-0.08751465,-0.039285894,-0.06254569,-0.08729641,-0.074322686,-0.01874258,0.0028667997,-0.0043990556,-0.02621835,-0.026187595,0.013124667,-0.017767012,-0.06142701,-0.012909563,-0.046559095,-0.08964396,-0.035915043,-0.057957813,-0.06923692,-0.07897137,0.01140837,0.026077082,-0.05517363,-0.06460887,0.00025220672,-0.035825122,-0.0060837623,-0.045176014,0.037936073,-0.072615616,-0.06619239,-0.029272059,-0.020979824,-0.032959536,-0.04736163,-0.01876401,0.0020128558,0.024461487,-0.09888615,-0.03733569,-0.0064454223,-0.064849526,-0.02171236,-0.02813115,-0.040290855,-0.028311437,-0.015602605,0.029299978,-0.052664302,0.005454083,-0.053561114,-0.028162504,-0.060384594,-0.05718062,-0.025458189,0.029343711,0.024127996,0.01324799,-0.065431215,-0.0064045913,-0.06736051,0.09004764,0.0851498,-0.093424365,-0.052251022,-0.056941252,0.022675933,-0.009593065,0.01845644,-0.014323763,-0.007512489,-0.063630104,-0.060815215,-0.048584443,-0.017592741,-0.05653635,-0.0030656352,-0.010158446,-0.06512303,-0.027973125,-0.029288296,-0.0165022,-0.010928503,0.013855327,-0.06768634,-0.06907444,-0.09762381,-0.007764245,-0.046067707,0.03990996,-0.025648033,-0.0064995983,-0.005237804,-0.013652795,-0.02109639,-0.07515627
-0.03490886,-0.06838714,-0.03863976,-0.017587667,-0.03714151,0.03883335,-0.028144145,0.017154729,-0.055794977,0.08500165,-0.053928703,0.0294589,0.036912616,-0.023361104,0.019709798,-0.042047556,-0.0067078494,0.057546526,-0.04127968,0.025263019,0.004137693,-0.0364921,-0.069303565,-0.034144755,-0.038446944,-0.026040308,0.012899813,0.017954951,-0.029536748,0.009074251,-0.059732277,-0.018797483,0.043799076,0.010975252,-0.050588273,0.043114074,-0.0077585764,-0.06100476,-0.0003228073,-0.03437745,-0.02149522,-0.013910586,-0.036707614,-0.050283518,-0.025265522,0.034774385,0.022749763,-0.0050586886,0.016922448,0.006035551,0.04582481,-0.041930027,0.03402717,-0.058637735,0.017176948,-0.02480852,0.034207635,0.00394297,0.0025509128,-0.008699533,0.009436885,0.010941548,-0.04312907,-0.01614489,-0.066851325,-0.021120735,0.033597846,-0.0360635,-0.053017743,0.0022621462,-0.00852541,-0.04004917,-0.07887536,-0.0015278381,0.0076935375,0.012859166,0.047829967,-0.054416277,-0.06458377,-0.006611048,-0.023453178,0.020168176,0.0050039794,0.05158785,-0.010052224,0.04773497,0.039140865,0.00013374929,0.024572551,-0.043300588,-0.07079758,0.0040771575,-0.029595843,0.009972726,-0.011563694,-0.017337076,-0.015216875,-0.0626115,-0.072402075,-0.023477964,-0.066787094,-0.04839869,-0.022489795,0.054040693,0.01136964,-0.024258211,0.0073934454,0.026910117,-0.017749831,0.004536958,-0.025408475,-0.026297217,0.011426726,0.040266383,-0.052337356,-0.065010086,0.00085796026,-0.07265788,0.034538813,-0.044773404,-0.0071100085,-0.023475721,-0.033359844,-0.033483323,0.042426262,0.0213244,-0.04951418,0.03304359,-0.01763945,0.025143327,-0.04252016,-0.023241317,-0.056610845,0.065078594,0.010075419,4.2098625e-05,-0.017098838,0.00045160198,-0.005741112,-0.054011248,-0.06976384,-0.0068822387,-0.017055983,0.027520029,0.06580211,-0.062395528,0.06286167,-0.054091465,-0.0046421182,-0.036104765,-0.052106276,8.488288e-05,-0.048120506,-0.004282318,-0.0017931102,0.044839013,0.015826741,-0.023192499,-0.029453693,-0.022721399,0.03517122,0.043830235,-0.016144307,-0.039701954,0.005695767,0.009442132,0.008044132,-0.02829054,-0.061865125
-0.003985733,-0.024303358,-0.069682576,0.014862445,0.024506425,-0.028875584,0.0042763944,-0.026041077,0.01710947,0.014368517,-0.08139755,-0.00027742822,-0.073403984,-0.054145217,0.05691286,-0.077081665,-0.07564325,0.027797345,-0.020595208,-0.025327846,-0.07699589,-0.02214655,-0.0038072986,-0.069941625,-0.0327758,-0.023080856,-0.02459234,0.0015825982,-0.05225337,-0.026037678,-0.07529831,0.027495278,-0.043872822,-0.030177629,-0.06158365,0.046772316,0.035412047,-0.08516449,-0.057634115,-0.06368499,-0.056828916,-0.07051942,-0.035679974,-0.030192727,-0.0671921,-0.06058805,-0.045191467,-0.07022125,0.0005743075,-0.04668483,0.059441797,0.007398848,-0.051971536,-0.021548409,-0.07852958,-0.048342068,-0.0019206743,-0.025972154,-0.03913912,0.033829335,-0.06563015,-0.052096702,-0.046028312,-0.041840993,-0.043059986,-0.052516337,0.004144331,-0.07846138,-0.050381027,-0.07662954,-0.067899786,-0.07807006,0.0021642197,-0.018755017,-0.04737107,-0.024220107,-0.0048370427,-0.01131947,-0.037369825,-0.066359915,-5.9543134e-05,-0.05862314,-0.054245133,-0.06761391,-0.083576195,0.0032122023,-0.0019922256,0.06991149,0.06077612,0.0059911907,-0.06775536,-0.028177682,-0.07659185,0.021615138,-0.009347073,0.030371653,0.00971519,-0.021508845,-0.02163921,-0.082852,-0.07389765,-0.059920173,-0.04960021,-0.01771113,-0.049048077,-0.07578485,-0.09125029,0.003961492,-0.053090207,-0.060827613,-0.029910754,-0.04203351,-0.028811885,-0.0689443,-0.03487771,-0.052442577,0.0078004515,-0.059699655,-0.034647573,-0.07865225,0.068683974,-0.0024326718,-0.0631578,-0.04527368,-0.06304038,-0.034159422,-0.07951034,0.051981423,0.06448828,-0.010396843,-0.014728487,-0.025086077,-0.07102085,-0.062196665,-0.076038375,-0.060879696,-0.013210526,-0.0025998114,0.0035037089,-0.015150852,-0.08342519,-0.07175104,-0.005955139,0.013547233,0.012250921,-0.085346654,-0.06776927,-0.05395903,-0.07747218,-0.07265035,0.013285048,0.080609664,-0.08018582,0.014586441,-0.043144036,-0.07327142,-0.07370827,-0.055840094,-0.060384028,-0.047176972,0.015033595,-0.004606768,0.029206857,0.0051351152,-0.019486908,-0.06725479,0.009310939,-0.03106662,-0.004085388
